FL3(6.0),FL3+A6+FL3(3.3),FL3+A12+FL3(2.9),FL3+A16+FL3(2.8),Low-E3+A16+FL3(1.7),FL3+A16+Low-E3(1.7),Low-E3+Ar16+FL3(1.5),FL3+Ar16+Low-E3(1.5),Low-E3+A16+FL3(1.4),Low-E3+Ar16+FL3(1.2),FL3+Ar16+Low-E3(1.2),Low-3+Ar16+FL3(1.2),Low-E3+Ar8+FL3+Ar3+Low-E3(1.0),Low-E3+Ar8+FL3+Ar3+Low-E3(0.98),FL3+Ar16+Low-E3(1.2)vinyl,Low-E3+Ar16+FL3(1.2)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.69),Low-E3+Ar8+FL3+Ar8+Low-E3(1.0),Low-E3+Kr8+FL3+Kr8+Low-E3(0.66),Low-E3+Ar8+Low-E3(0.98)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.69)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.66)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.59)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.55)vinyl
202.77201831201276,134.32282896944065,120.43052229042733,88.79756958002633,64.10121389230757,58.61852626349296,54.57511702397737,54.986335343067985,63.60624633472675,53.80707856134489,51.478076727444204,63.01694466564507,53.95038066420847,64.67623840809203,34.26735389043502,50.172486255684305,42.980165472524135,45.101519296385035,50.583336945158194,50.124209839631845,29.887970831687994,35.48412595496008,25.933796567957675,36.74790357566339
121.79345499059939,102.4376292587571,103.89195022912341,103.32044175617344,88.67110944710596,99.73257158785044,89.43532074084212,87.47842321166418,71.57345308676273,72.3831305875386,75.99240597361268,50.29270549115763,54.69428394554855,41.234934792187914,71.50826617653394,46.688332684708435,56.99073615388826,54.862364828367205,40.02362611874818,40.36652811338491,53.506806440576874,40.08220460882156,52.21920860556105,38.50411334842167
