Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 05/08  10:00:00,14.875,11.091666666666669,12.663595093896928,0.008243505252092415,78.08333333333333,100982.5,6.008333333333333,0.0,10.49589069504277,367.0,58.916666666666664,0.0,0.0,0.0,11.783333333333333,18.0,13.0,16.0,15.97,10.0,5.0,35791.43824756772,1.2056350760706054,105.0955265636001,50.45314869686646,39.98763193526103,0.0,0.0,7720.50801054269,0.0,0.0,131.0281327778914,53.62672071011199,0.9999987352450481,0.057326783176732,0.0,2.0,21.307387898584583 
 05/08  11:00:00,14.94166666666667,11.033333333333333,12.692005951409348,0.008237220274540614,77.75,101066.66666666667,6.3,0.0,10.49589069504277,367.0,78.58333333333333,0.0,0.0,0.0,15.716666666666667,18.0,13.0,16.0,15.97,10.0,5.0,35843.569541370525,1.206372718002694,120.98491926569164,61.938425138323886,24.987631935261025,0.0,0.0,10293.984599624087,0.0,0.0,131.0103601081273,55.54075988093904,0.9999988646614364,0.0668312988994899,0.0,2.0,21.307387898584583 
 05/08  12:00:00,15.075000000000001,10.791666666666666,12.576872375254489,0.00806314990725814,75.5,101088.33333333333,5.891666666666667,0.0,10.608518866408483,367.5833333333333,100.58333333333333,0.0,0.0,0.0,20.11666666666667,18.0,13.0,16.0,15.97,10.0,5.0,35539.35405966959,1.2064064500841447,150.2259443373753,70.7377830161279,9.987631935261028,0.0,0.0,13091.60071194984,0.0,0.0,130.16464477620943,57.44298952444955,0.9999990429278071,0.07999351631518416,0.0,2.0,21.307387898584583 
 05/08  13:00:00,15.083333333333334,10.15,12.255551856945965,0.007733823784864845,72.41666666666667,101103.33333333333,6.533333333333332,0.0,10.688912848720634,368.0,109.66666666666667,0.0,0.0,0.0,21.933333333333337,18.0,13.0,16.0,15.97,10.0,5.0,34715.02225109462,1.2071816068738073,195.66920625568716,72.31078631617369,-5.012368064738972,0.0,0.0,14214.691170730985,0.0,0.0,129.61823375343025,58.61358745887089,0.9999991153991502,0.08643138022844771,0.0,2.0,21.307387898584583 
 05/08  14:00:00,15.174999999999999,9.666666666666666,12.04035931692426,0.007477420972867834,69.66666666666667,101143.33333333333,6.266666666666667,0.0,10.688912848720634,368.0,105.91666666666667,0.0,0.0,0.0,21.183333333333334,18.0,13.0,16.0,15.97,10.0,5.0,34159.949839256245,1.2077669682116612,231.352659145845,65.3225751373674,-20.012368064738975,0.0,0.0,13662.603338542738,0.0,0.0,128.9888572883145,58.90718593348686,0.9999991302607901,0.08758673405469485,0.0,2.0,21.307387898584583 
 05/08  15:00:00,14.950000000000001,9.266666666666667,11.720643912528553,0.007250414214086204,68.58333333333333,101183.33333333333,5.6000000000000005,13.416666666666666,10.688912848720634,368.0,91.0,0.0,0.0,0.0,18.2,18.0,13.0,16.0,15.97,10.0,5.0,33356.723599023484,1.2096249903382537,250.49491715193116,54.4022336035576,-35.01236806473897,0.0,0.0,11670.26885099397,0.0,0.0,128.2329182428489,58.22040931734795,0.9999991218888717,0.08403619075714631,0.0,2.0,21.307387898584583 
 05/08  16:00:00,14.758333333333333,9.450000000000001,11.782144419550612,0.007386829859121324,70.75,101217.5,5.6000000000000005,9.583333333333334,10.576348507462171,367.4166666666667,66.91666666666667,0.0,0.0,0.0,13.383333333333335,18.0,13.0,16.0,15.97,10.0,5.0,33506.445105768515,1.210575994046127,262.26426443298897,42.28047130214434,-50.01236806473897,0.0,0.0,8540.916431180181,0.0,0.0,127.61339288547629,55.225375570069275,0.9999990637165858,0.07452742143770859,0.0,2.0,21.307387898584583 
 05/08  17:00:00,14.566666666666668,9.466666666666669,11.741668647643143,0.007422672575397981,72.0,101253.33333333333,5.6000000000000005,0.0,10.270134646473537,365.8333333333333,43.083333333333336,0.0,0.0,0.0,8.616666666666667,18.0,13.0,16.0,15.97,10.0,5.0,33401.836320394,1.2117425559927735,271.17202988038565,29.827183391101784,-65.01236806473896,0.0,0.0,5463.50436626689,0.0,0.0,126.7606939903438,47.81937614382081,0.9999989381707101,0.06475828790619802,0.0,2.0,21.307387898584583 
 05/08  18:00:00,14.283333333333333,8.833333333333334,11.300033804182348,0.007103301648780691,70.25,101310.83333333333,5.6000000000000005,0.0,9.881974888236243,363.8333333333333,25.5,0.0,0.0,0.0,5.1000000000000005,18.0,13.0,16.0,15.97,10.0,5.0,32306.01496908638,1.2142418639334205,279.0478753373789,17.400150423147352,-80.01236806473896,0.0,0.0,3179.846312415084,0.0,0.0,124.54222580429284,26.486522895217377,0.9999987236925002,0.06391471696554152,0.0,2.0,21.307387898584583 
 05/08  19:00:00,14.083333333333334,8.15,10.865262306117474,0.006763321610576921,67.83333333333333,101363.33333333333,4.666666666666667,0.0,9.149493603761622,360.0833333333333,13.166666666666666,0.0,0.0,0.0,2.6333333333333333,18.0,13.0,16.0,15.97,10.0,5.0,31243.232237080145,1.216374301593975,286.8434729234093,5.238376486066917,-95.01236806473896,0.0,0.0,1556.3023490454398,0.0,0.0,117.26397737491355,0.0,0.9999981808660591,0.11791097741738436,0.0,2.0,21.307387898584583 
