Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 02/11  22:00:00,11.591666666666667,6.425,8.909347649952034,0.005956157699585396,70.66666666666667,101745.0,2.3916666666666666,302.1666666666667,-1.8844931549057264,307.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,6.0,5.0,26672.174217087537,1.23322264261815,282.92524834233956,-46.046596905211516,-135.72348811698342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.26099557700022 
 02/11  23:00:00,10.833333333333334,5.683333333333334,8.227926972684358,0.005664008686328201,70.75,101775.83333333333,2.5083333333333333,305.8333333333333,-2.2720964327955167,305.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,6.583333333333333,5.0,25165.18542888069,1.2374659275558895,296.5357226401322,-58.06094509888687,-150.72348811698342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.26099557700022 
 02/11  24:00:00,9.975,5.133333333333334,7.561609155641321,0.005441350219497956,72.0,101791.66666666667,2.3916666666666666,315.0,-2.940115098734765,302.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,7.0,5.0,23732.713533306753,1.2418515580038563,320.57608085324495,-68.0888826502579,-165.72348811698342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.26099557700022 
 02/12  01:00:00,9.308333333333334,4.625,7.003972250012034,0.005241764415900885,72.58333333333333,101811.66666666667,1.6333333333333335,328.4166666666667,-3.3506187950193294,300.4166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,7.0,5.0,22553.434023798265,1.245422459903555,11.747572341919337,-71.92845859666151,179.27758209312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  02:00:00,8.691666666666666,4.5,6.672031812068018,0.005217446549301496,75.33333333333333,101814.16666666667,1.7666666666666666,338.0,-3.5754207372119517,299.4166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,7.0,5.0,21866.55211740806,1.2482266735470364,41.99212141610026,-67.02720402934695,164.27758209312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  03:00:00,8.166666666666666,4.383333333333334,6.3249506322424764,0.005146971665254534,77.0,101804.16666666667,1.2833333333333334,290.8333333333333,-3.93258068324738,297.8333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,7.0,5.0,21156.60748549792,1.2505734747035884,64.60656780290486,-56.75506315607034,149.27758209312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  04:00:00,8.174999999999999,4.3,6.28427574094939,0.005111503059843886,76.41666666666667,101782.5,1.05,347.1666666666667,-3.8572854287126668,298.1666666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,7.583333333333333,5.0,21075.81031682486,1.2503409288783,77.71119080497658,-44.676241414317666,134.27758209312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  05:00:00,8.299999999999999,4.3,6.3658229926014895,0.005127198316583429,76.0,101781.66666666667,0.9500000000000001,338.0,-3.4068348222401617,300.1666666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,8.0,5.0,21242.09636195425,1.2497439488478628,87.01197082914744,-32.0299585680229,119.27758209312788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  06:00:00,8.125,4.125,6.20386119298357,0.005064578131563101,76.0,101813.33333333333,1.05,338.0,-2.95862964010549,302.1666666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,8.0,5.0,20907.031059653415,1.251035673424276,94.8351690670899,-19.26996941719563,104.27758209312786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  07:00:00,8.058333333333334,4.175,6.190721020251467,0.0050766746105976,76.58333333333333,101888.33333333333,1.3,324.5833333333333,-2.642428458065808,303.5833333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,8.0,5.0,20869.84450507663,1.2522296703765607,102.30864856922294,-6.6487980287704,89.27758209312786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  08:00:00,8.1,4.3,6.264275633110709,0.005115802421820828,77.0,101953.33333333333,1.3,281.25,-2.1612392411284795,305.75,35.5,0.0,0.0,0.0,7.1000000000000005,18.0,13.0,16.0,10.62,8.583333333333334,5.0,21010.550078216136,1.252764759218675,110.1890002841825,5.6069357731628,74.27758209312786,0.0,0.0,3938.0973149065176,0.0,0.0,110.18077465662113,5.088280794465326,0.9999992509108019,0.25747815324062756,0.0,1.0,16.287859509016158 
 02/12  09:00:00,8.683333333333334,4.3,6.560035002145899,0.0051162586826413664,74.08333333333333,102022.5,1.3,0.0,-1.3708670075332918,309.3333333333333,102.33333333333333,13.666666666666666,0.0,0.0,21.428185400629843,18.0,13.0,16.0,10.62,9.0,5.0,21603.40217380393,1.2510199924781233,119.18739606995642,17.208181057356928,59.277582093127855,0.0,0.0,11598.79647752983,406.2688371078755,1145.2955761439482,113.18754341611695,58.83924963001058,1.0380362104705207,0.2438573971967168,0.0,1.0,16.287859509016158 
 02/12  10:00:00,9.683333333333332,3.9500000000000006,6.932252743467693,0.005014545251353427,67.91666666666667,102048.33333333333,1.7666666666666666,0.0,-0.24346091683660612,314.5,185.16666666666666,118.16666666666667,0.0,0.0,48.47967246183472,18.0,13.0,16.0,10.62,9.0,5.0,22361.516245744977,1.2471150330409089,130.12658878705534,27.715675489481864,44.277582093127855,0.0,0.0,21368.680539606357,5485.075772720528,11307.165184492274,115.26940742836307,94.73680420266794,1.2688159188447827,0.2836885374797964,0.0,1.0,16.287859509016158 
 02/12  11:00:00,11.15,3.35,7.4043804565155495,0.004815006551052208,59.166666666666664,102005.0,2.1,0.0,-0.20689239723175015,314.6666666666667,251.25,354.5,0.0,0.0,92.72274595418564,18.0,13.0,16.0,10.62,7.833333333333333,5.0,23345.745939580043,1.2405522192106437,143.9302569833849,36.431188772635025,29.277582093127858,0.0,0.0,29691.83413804881,21006.914434654536,35063.45735445509,118.19850599126649,98.85842066279992,1.7686380366798975,0.30344334259729255,0.0,1.0,16.287859509016158 
 02/12  12:00:00,12.658333333333333,2.4000000000000004,7.722526214610153,0.004472215974044663,49.75,101968.33333333333,2.9166666666666665,333.75,-2.1088300557048,306.0,240.0,537.6666666666666,0.0,0.0,120.47820736367731,18.0,13.0,16.0,10.62,5.833333333333333,5.0,24009.495827383304,1.2342344611702514,161.17040711343154,42.33498872708226,14.27758209312786,0.0,0.0,29837.84673657861,35896.28003150019,53254.386918879754,124.32872842947313,99.0329071390337,2.4034326316579953,0.2553636294200177,0.0,1.0,16.287859509016158 
 02/12  13:00:00,13.491666666666665,1.4916666666666665,7.801262978800622,0.004206025849977326,44.25,101878.33333333333,3.85,315.0,-3.7447361122769016,298.6666666666667,246.33333333333334,571.5,0.0,0.0,129.1259007775949,18.0,13.0,16.0,10.62,5.0,5.0,24181.462361987724,1.2300813420458427,180.976353197388,44.325462796614524,-0.7224179068721401,0.0,0.0,30448.776751384736,39762.58958582623,56910.96753489323,123.61104529557218,99.57987846482762,2.5196129396284666,0.2524617815054974,0.0,1.0,16.287859509016158 
 02/12  14:00:00,13.700000000000001,0.7916666666666666,7.624443044814,0.003977186724705542,41.25,101785.0,3.75,315.0,-5.185603760220488,292.3333333333333,209.16666666666666,680.0000000000001,0.0,0.0,132.5244697386613,18.0,13.0,16.0,10.62,4.416666666666667,5.0,23814.30282757299,1.2285103452536823,200.63186151281556,41.921122641031,-15.722417906872138,0.0,0.0,26766.62322711948,45074.08092093442,67591.82080065926,128.61098804547007,99.4049665333604,3.061550909051576,0.22359527384291247,0.0,1.0,16.287859509016158 
 02/12  15:00:00,13.816666666666668,-0.14166666666666664,7.3677868048008355,0.0037155319580339592,38.25,101748.33333333333,4.258333333333334,302.1666666666667,-7.038089627555839,284.3333333333333,102.08333333333333,810.0,0.0,0.0,114.86631181771264,18.0,13.0,16.0,10.62,3.4166666666666665,5.0,23271.286036008652,1.2280819141802908,217.54659400994777,35.69567608150929,-30.722417906872142,0.0,0.0,14536.699875453169,47352.26728024592,81209.24204570823,142.65505698532488,100.24943553832948,5.300984841541347,0.12473354857179787,0.0,1.0,16.287859509016158 
 02/12  16:00:00,13.025,-0.6,6.875448624395318,0.0036260627477561567,39.333333333333336,101763.33333333333,4.391666666666667,293.0,-8.234179434991043,279.25,94.5,698.6666666666666,0.0,0.0,82.34213032058321,18.0,13.0,16.0,10.62,3.0,5.0,22244.400923023535,1.2318398309108238,231.03724719715638,26.76800352578948,-45.722417906872145,0.0,0.0,13841.561183797776,30623.669238654842,67306.36845638759,146.49370849112293,96.12173709091428,4.133286054846337,0.15194625414348886,0.0,1.0,16.287859509016158 
 02/12  17:00:00,11.350000000000001,0.04166666666666668,6.2798330691104445,0.0038137428075795585,46.25,101826.66666666667,4.508333333333334,293.0,-8.948570735965603,276.25,96.5,427.0,0.0,0.0,43.69374526736069,18.0,13.0,16.0,10.62,3.5833333333333335,5.0,21023.26465740474,1.2394928889089274,241.74953922577535,16.12974532108957,-60.722417906872124,0.0,0.0,12949.56860700407,10176.776749245937,35102.5335300339,134.092203488972,81.18842867956619,2.380531683411643,0.25049889240879103,0.0,1.0,16.287859509016158 
 02/12  18:00:00,9.841666666666667,0.5,5.636403849576055,0.003904273508070645,52.333333333333336,101906.66666666667,4.391666666666667,305.8333333333333,-9.809726428882755,272.6666666666667,40.833333333333336,200.66666666666666,0.0,0.0,12.397246367711974,18.0,13.0,16.0,10.62,4.0,5.0,19725.092328500596,1.246896243857799,250.60688338847982,4.449496638390005,-75.72241790687211,0.0,0.0,5291.008738474301,1126.942159540592,9266.485699992169,107.15361446653213,35.53041102077743,1.7845168189464147,0.30835121098233165,0.0,1.0,16.287859509016158 
 02/12  19:00:00,8.775,0.5583333333333333,5.09946154807904,0.003908201224425924,56.333333333333336,101992.5,3.75,302.1666666666667,-11.06674915897427,267.5,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.4166666666666665,5.0,18655.394537846376,1.252658980462386,258.41791845732,-7.852422476944425,-90.72241790687211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  20:00:00,8.108333333333333,0.3666666666666667,4.673972764466347,0.003843563301552968,58.0,102070.83333333333,2.6833333333333336,305.8333333333333,-11.968623365177942,263.8333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,17818.04295082909,1.2567215090293036,265.8895018116286,-20.496491192906337,-105.72241790687211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  21:00:00,7.666666666666667,-0.033333333333333326,4.292547109110018,0.0037271562629331186,58.0,102117.5,2.9166666666666665,315.0,-12.61047330197375,261.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,17078.29299607796,1.2595076001794754,273.79574685706365,-33.257866667446024,-120.72241790687211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  22:00:00,7.1499999999999995,-0.375,3.893610601954555,0.0036320081672018864,58.583333333333336,102153.33333333333,2.6833333333333336,328.4166666666667,-13.36168237523151,258.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,16316.323385762465,1.2624642714697045,283.3305025197044,-45.875015711763474,-135.72241790687212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  23:00:00,6.666666666666667,-0.2666666666666667,3.648533111907875,0.0036420961167093913,60.75,102181.66666666667,2.1,324.5833333333333,-14.119465273144414,255.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,15852.72891091014,1.264974942426725,297.0214594697324,-57.85583874214888,-150.72241790687212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/12  24:00:00,6.325,-0.5666666666666667,3.356075921022534,0.003561834644479322,60.833333333333336,102195.83333333333,2.1,328.4166666666667,-14.883957814716192,252.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,15305.4359714979,1.2668594886756726,321.04906619873964,-67.81681465495608,-165.72241790687212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.287859509016158 
 02/13  01:00:00,6.083333333333333,-0.9,3.124061216883027,0.0034876320043099648,60.583333333333336,102200.0,2.1,338.0,-15.354260861848,250.41666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,14874.575047352662,1.268157913919742,11.562376067930247,-71.6027950429354,179.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  02:00:00,5.941666666666666,-1.1333333333333333,2.9868813700362886,0.003443761250956139,60.416666666666664,102205.83333333333,1.6333333333333335,338.0,-15.612014215072074,249.41666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,14621.103068296516,1.2689630288668983,41.51022588768333,-66.75760932625782,164.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  03:00:00,5.608333333333334,-0.8333333333333334,2.929361915658806,0.0035366131985345487,63.5,102204.16666666667,1.3,290.8333333333333,-16.021808775732314,247.83333333333334,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,14517.190388909228,1.2702713636774885,64.129315067395,-56.549556258214686,149.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  04:00:00,4.933333333333334,-0.5,2.6430762642238026,0.0036009547962411576,67.75,102205.83333333333,1.7666666666666666,347.1666666666667,-16.694663565042124,245.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,13996.011341220648,1.2732451661533688,77.31137804625546,-44.50233124364488,134.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  05:00:00,4.25,-1.2,1.9909631433924038,0.0034071514168488343,67.25,102215.83333333333,2.1,338.0,-17.63684513428407,241.66666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,12818.596461764944,1.2769018132091106,86.6690039562363,-31.86730247634812,119.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  06:00:00,3.8833333333333333,-1.4666666666666668,1.6947049055821015,0.0033426609078669595,67.75,102255.0,2.1,338.0,-18.233165128633164,239.41666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,2.4166666666666665,5.0,12286.050449228205,1.2792131298189149,94.52784061276598,-19.106448953075677,104.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  07:00:00,3.5666666666666664,-1.5333333333333332,1.4950918996524634,0.0033274233491801895,69.0,102315.0,2.5083333333333333,338.0,-18.499768706959657,238.41666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,2.5833333333333335,5.0,11927.682955419825,1.2814599724622553,102.02231681198849,-6.475726797183463,89.27545936320473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  08:00:00,3.6916666666666664,-1.4666666666666668,1.609603052380651,0.0033547242008242066,69.0,102386.66666666667,2.3916666666666666,338.0,-18.923714688495267,236.83333333333334,67.91666666666667,266.9166666666667,0.0,0.0,20.01963091236573,18.0,13.0,16.0,10.62,2.4166666666666665,5.0,12122.529238861849,1.2817224761804222,109.91456555046098,5.797178714288951,74.27545936320473,0.0,0.0,8108.194454213313,1829.1473495746516,12487.229183499643,118.06519611991166,39.15618256371772,1.9071874498860966,0.5378600653586264,0.0,2.0,16.316510339820372 
 02/13  09:00:00,5.6499999999999995,-1.7666666666666666,2.6614562637767096,0.0033140716487192958,59.666666666666664,102460.83333333333,2.1,338.0,-18.212167471821942,239.5,90.0,605.6666666666666,0.0,0.0,55.158131673395566,18.0,13.0,16.0,10.62,2.0,5.0,14000.355741759122,1.2737348446690973,118.92164960062729,17.4232494494258,59.27545936320471,0.0,0.0,12618.118564841367,16115.359283371983,51905.09302961131,140.3873090990741,84.76487994014074,3.221341014194692,0.2212281084286021,0.0,2.0,16.316510339820372 
 02/13  10:00:00,7.658333333333334,-2.858333333333333,3.411029299141198,0.003048924836070314,47.75,102490.0,2.9166666666666665,338.0,-16.782369013671715,244.91666666666666,76.08333333333333,845.3333333333334,0.0,0.0,94.6408124474112,18.0,13.0,16.0,10.62,2.0,5.0,15363.923696072465,1.2655129435817314,129.87596136331408,27.96318075500493,44.27545936320471,0.0,0.0,11274.264301180554,38878.07561642199,82659.9581879527,148.38545386435786,97.73602176484678,5.836295444337838,0.11633805632077097,0.0,2.0,16.316510339820372 
 02/13  11:00:00,8.725,-3.6333333333333333,3.7392178745727787,0.0028614639075201487,41.666666666666664,102501.66666666667,3.85,338.0,-15.634000576702533,249.33333333333334,143.5,788.75,0.0,0.0,122.49069003887034,18.0,13.0,16.0,10.62,2.0,5.0,15969.975838850878,1.2612447472022226,143.71901656133852,36.71622121334478,29.275459363204714,0.0,0.0,19294.071600157204,46715.84137432487,78569.56502677883,136.23944965131219,99.6253336235448,4.264035323528859,0.1699327493525203,0.0,2.0,16.316510339820372 
 02/13  12:00:00,9.799999999999999,-3.275,4.380066610386308,0.00291252861212097,39.416666666666664,102475.0,4.1000000000000005,338.0,-14.162969136550364,255.08333333333334,305.8333333333333,436.6666666666667,0.0,0.0,120.07402135915557,18.0,13.0,16.0,10.62,2.0,5.0,17184.580385127007,1.2560247198711616,161.04614418510636,42.6533508462056,14.275459363204716,0.0,0.0,34910.83459870119,30003.984760843072,44470.28052846407,114.56679172084665,102.06523330616234,1.9243805318329834,0.32262948859328994,0.0,2.0,16.316510339820372 
 02/13  13:00:00,10.299999999999999,-3.1916666666666664,4.672771433478789,0.002937096412973922,38.416666666666664,102409.16666666667,3.75,324.5833333333333,-11.113711258006418,267.3333333333333,349.5833333333333,305.5833333333333,0.0,0.0,112.85138995027411,18.0,13.0,16.0,10.62,3.1666666666666665,5.0,17751.59103144505,1.252952149712933,180.9861550098226,44.65658249120449,-0.7245406367952842,0.0,0.0,39017.41604331466,22072.603195610413,31420.26675644751,111.63359126771881,102.7181880355502,1.5860197458236716,0.35614191033174,0.0,2.0,16.316510339820372 
 02/13  14:00:00,11.0,-3.4,4.991975274562946,0.0029049297929841754,36.25,102333.33333333333,3.5,302.1666666666667,-9.207843009840483,275.1666666666667,243.58333333333334,587.0,0.0,0.0,127.3754945895624,18.0,13.0,16.0,10.62,4.0,5.0,18377.695246165124,1.2490064311050577,200.77223770683668,42.23561820906689,-15.724540636795282,0.0,0.0,29740.38374870901,39369.5628466773,58750.97336296359,122.36993020477449,100.14220110148257,2.526548562162868,0.25907999644415103,0.0,2.0,16.316510339820372 
 02/13  15:00:00,11.208333333333334,-3.4,5.083166941155968,0.0028927408267815716,35.583333333333336,102305.83333333333,3.5,305.8333333333333,-10.846182620427214,268.4166666666667,175.91666666666666,767.0,0.0,0.0,125.05083894432705,18.0,13.0,16.0,10.62,3.4166666666666665,5.0,18557.426412490804,1.2477784974818253,217.76766899145676,35.97484915047441,-30.724540636795286,0.0,0.0,23245.991130201404,44148.673713266304,75357.85732718189,132.62021781138992,98.25270880958733,3.3625387339895454,0.21350498959332267,0.0,2.0,16.316510339820372 
 02/13  16:00:00,10.766666666666666,-2.875,5.025210999086725,0.003026347950324113,38.333333333333336,102304.16666666667,3.5,315.0,-12.902305076645566,260.0833333333333,98.58333333333333,772.25,0.0,0.0,90.16807982255928,18.0,13.0,16.0,10.62,2.4166666666666665,5.0,18448.049148795693,1.249431877499938,231.29341369395476,27.009269046797375,-45.72454063679529,0.0,0.0,14349.238968734679,34015.24083638225,74450.31332728907,145.76305133931982,96.29633981766995,4.322775256783081,0.15540153999041198,0.0,2.0,16.316510339820372 
 02/13  17:00:00,9.375,-2.7916666666666665,4.315712511231463,0.003043588758076204,42.333333333333336,102329.16666666667,4.258333333333334,302.1666666666667,-13.571274453289647,257.4166666666667,88.66666666666667,534.9166666666666,0.0,0.0,48.498091092223795,18.0,13.0,16.0,10.62,2.5833333333333335,5.0,17085.296285843957,1.2558645664033101,242.01893080590867,16.338891627759967,-60.72454063679527,0.0,0.0,12264.49482966231,13013.096729080215,44608.95208292956,137.9399341076591,82.58107996164637,2.8906700060647137,0.2278917028551354,0.0,2.0,16.316510339820372 
 02/13  18:00:00,7.799999999999998,-2.9416666666666664,3.4042735042455856,0.0029928840362236793,46.333333333333336,102361.66666666667,4.041666666666667,305.8333333333333,-14.119465273144414,255.25,42.75,270.25000000000006,0.0,0.0,14.389760076145619,18.0,13.0,16.0,10.62,3.0,5.0,15366.169292935374,1.2634042357234763,250.88454265707014,4.634341818248492,-75.72454063679525,0.0,0.0,5460.827176588943,1594.6457749253998,12906.549667222049,105.61977227387705,37.03897937038963,2.056567362480924,0.31715326350089035,0.0,2.0,16.316510339820372 
 02/13  19:00:00,6.891666666666667,-3.1916666666666664,2.848275043126716,0.002947944946621353,48.583333333333336,102428.33333333333,3.5,302.1666666666667,-14.883957814716192,252.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.0,5.0,14335.4315593163,1.2684178736053071,258.7079284419589,-7.684153428423066,-90.72454063679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  20:00:00,6.075,-3.4,2.342421288516855,0.0029077213989785727,50.75,102516.66666666667,3.5,305.8333333333333,-15.354260861848,250.41666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,3.5833333333333335,5.0,13409.278543472203,1.2733071148986563,266.2016714945448,-20.337070443150576,-105.72454063679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  21:00:00,5.466666666666666,-3.4,1.9733247199233535,0.0028874296732559392,52.583333333333336,102561.66666666667,3.091666666666667,328.4166666666667,-15.461532790110311,250.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.0,5.0,12743.758078873912,1.2766877682246192,274.14556643738024,-33.098343055870544,-120.72454063679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  22:00:00,5.183333333333334,-3.4,1.808763133006676,0.002884674841590301,53.583333333333336,102570.0,2.8000000000000003,290.8333333333333,-15.461532790110311,250.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.0,5.0,12450.61440197001,1.2780966663996576,283.7402339946465,-45.70264431767924,-135.72454063679527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  23:00:00,5.275000000000001,-3.4,1.8740040260204331,0.002894646147483994,53.416666666666664,102552.5,2.8000000000000003,13.416666666666666,-15.311377056190366,250.58333333333334,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.0,5.0,12568.252445682258,1.2774376018197395,297.51078392766175,-57.64890896021429,-150.72454063679527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/13  24:00:00,5.458333333333333,-3.4,1.998000505829823,0.002909723299260503,53.0,102528.33333333333,2.8000000000000003,23.0,-14.756070546970022,252.75,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.0,5.0,12791.31965868129,1.2762652484151944,321.5233690994891,-67.54186289022053,-165.72454063679527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.316510339820372 
 02/14  01:00:00,5.441666666666667,-3.4,1.9834063767897199,0.0029069086302448113,53.0,102508.33333333333,2.8000000000000003,9.583333333333334,-14.140458860523665,255.16666666666666,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.0,5.0,12767.414366500563,1.276098359192402,11.381212680038473,-71.27317162679681,179.27018238679145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.34693958474068 
 02/14  02:00:00,5.108333333333333,-3.4,1.7877224450498561,0.0029023152582134336,54.166666666666664,102517.5,1.925,333.75,-13.929125509223809,256.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,10.62,4.583333333333333,5.0,12419.134376236945,1.277751055210874,41.03999213905421,-66.48178790371615,164.27018238679145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.34693958474068 
