FL3(6.0),FL3+A6+FL3(3.3),FL3+A12+FL3(2.9),FL3+A16+FL3(2.8),Low-E3+A16+FL3(1.7),FL3+A16+Low-E3(1.7),Low-E3+Ar16+FL3(1.5),FL3+Ar16+Low-E3(1.5),Low-E3+A16+FL3(1.4),Low-E3+Ar16+FL3(1.2),FL3+Ar16+Low-E3(1.2),Low-3+Ar16+FL3(1.2),Low-E3+Ar8+FL3+Ar3+Low-E3(1.0),Low-E3+Ar8+FL3+Ar3+Low-E3(0.98),FL3+Ar16+Low-E3(1.2)vinyl,Low-E3+Ar16+FL3(1.2)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.69),Low-E3+Ar8+FL3+Ar8+Low-E3(1.0),Low-E3+Kr8+FL3+Kr8+Low-E3(0.66),Low-E3+Ar8+Low-E3(0.98)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.69)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.66)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.59)vinyl,Low-E3+Kr8+FL3+Kr8+Low-E3(0.55)vinyl
156.4673040381452,100.05477813834048,88.15725440208682,61.69409152007725,42.65170211980575,36.559159539607904,34.48246478618913,34.86704940249203,44.62562703243181,36.2846376091037,33.55561833886122,47.28885853450904,38.36415219863344,50.213733005512566,19.728256826933347,37.04146575445269,28.617261112795745,31.285940401748647,38.050528354798296,38.212532510160074,18.13349210722756,25.485628529451372,14.995962862041962,26.92634781157818
175.13697989567606,154.29882988453477,156.03796256204083,154.58882296911764,133.259294908354,149.44376781879234,134.13835319288012,132.78065348867963,109.55571953845485,110.52816600123819,116.68375797577328,79.57142169062452,88.29760996293548,67.11961467073873,109.83534145587416,74.26126529813241,91.49674328040035,86.75207753420449,66.43632150709648,65.06550758312598,86.24975791002984,65.19474967770651,84.31933848715053,62.853821179484285
