Date/Time,1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 01/01  01:00:00,1650579.4146697507,0.0,0.0,315301.43864305195,0.0,0.0,345409.34917685844,0.0,0.0,1022436.1249744028,0.0,0.0,501089.35287171474,0.0,0.0,467308.9508362902,0.0,0.0,1673898.266037991,0.0,0.0,565858.4579741316,0.0,0.0,1706005.451434102,0.0,0.0,1385527.7438425715,0.0,0.0,1484301.3482464317,0.0,0.0,1057995.666245339,0.0,0.0,3341090.2316413745,0.0,0.0 
 01/01  02:00:00,1589101.239888726,0.0,0.0,306679.4006567999,0.0,0.0,346578.6269649955,0.0,0.0,979849.1889650468,0.0,0.0,485733.2983109919,0.0,0.0,454421.37839939387,0.0,0.0,1589976.9685483328,0.0,0.0,574697.2829757872,0.0,0.0,1620496.7138902708,0.0,0.0,1301748.9172915833,0.0,0.0,1411182.3004155254,0.0,0.0,1047074.2442921624,0.0,0.0,3138155.6529168957,0.0,0.0 
 01/01  03:00:00,1605332.1559912392,0.0,0.0,310104.4356591682,0.0,0.0,353674.0683171056,0.0,0.0,984843.1818664791,0.0,0.0,489731.3207069804,0.0,0.0,461680.5219315847,0.0,0.0,1593777.8402771691,0.0,0.0,590434.1101658138,0.0,0.0,1637699.0056715757,0.0,0.0,1294020.7496684673,0.0,0.0,1417538.3254187736,0.0,0.0,1064989.9954820974,0.0,0.0,3143430.7081419593,0.0,0.0 
 01/01  04:00:00,1640559.4420833779,0.0,0.0,317058.7841266265,0.0,0.0,362115.4123982202,0.0,0.0,1004772.2312575228,0.0,0.0,499960.1256137335,0.0,0.0,474290.42213726474,0.0,0.0,1626874.5484380552,0.0,0.0,606730.7077616523,0.0,0.0,1681285.5281423964,0.0,0.0,1313741.8210850533,0.0,0.0,1449038.1800460997,0.0,0.0,1087816.1272586589,0.0,0.0,3206732.8472266262,0.0,0.0 
 01/01  05:00:00,1670838.7043024087,0.0,0.0,323628.0057008867,0.0,0.0,371197.8026407829,0.0,0.0,1023111.5588023096,0.0,0.0,509318.2934460753,0.0,0.0,485632.1030880677,0.0,0.0,1660192.4139244931,0.0,0.0,623078.9110374543,0.0,0.0,1726279.4341716468,0.0,0.0,1337720.3756263943,0.0,0.0,1482737.2674539678,0.0,0.0,1114687.4339833583,0.0,0.0,3276357.8026953796,0.0,0.0 
 01/01  06:00:00,1695518.1278153162,0.0,0.0,327377.4604328524,0.0,0.0,375998.6875137971,0.0,0.0,1035897.4743102454,0.0,0.0,515297.7854063913,0.0,0.0,493622.77042712545,0.0,0.0,1681574.5799576263,0.0,0.0,632776.6368862948,0.0,0.0,1755753.0088547952,0.0,0.0,1351217.80003638,0.0,0.0,1501968.8767713571,0.0,0.0,1125756.2549134996,0.0,0.0,3317379.857274612,0.0,0.0 
 01/01  07:00:00,1716335.425172043,0.0,0.0,331385.3658031822,0.0,0.0,381252.6868865088,0.0,0.0,1048095.5560724816,0.0,0.0,521379.6182514364,0.0,0.0,501176.9718271126,0.0,0.0,1703398.7211002428,0.0,0.0,642751.2908049813,0.0,0.0,1784578.0313159428,0.0,0.0,1365705.0574116558,0.0,0.0,1522520.9817501744,0.0,0.0,1139293.5748215315,0.0,0.0,3359610.964782455,0.0,0.0 
 01/01  08:00:00,1702967.9567649367,0.0,0.0,326124.4853083698,0.0,0.0,380497.0526875347,0.0,0.0,1034305.9264875512,0.0,0.0,515450.0631963695,0.0,0.0,496042.65571785916,0.0,0.0,1552245.7736945918,0.0,0.0,647214.6999545718,0.0,0.0,1440688.3039766052,0.0,0.0,1115607.1738691044,0.0,0.0,1203758.0777482851,0.0,0.0,1014640.1315084827,0.0,0.0,2566772.5405040486,0.0,0.0 
 01/01  09:00:00,1538806.849496971,0.0,0.0,288710.9088478326,0.0,0.0,357282.39787172526,0.0,0.0,916349.7417752843,0.0,0.0,462950.30296269583,0.0,0.0,442824.48313580814,0.0,0.0,1020721.9442780247,0.0,0.0,626397.4564163929,0.0,0.0,467306.8141585479,0.0,0.0,398162.97274627635,0.0,0.0,377168.4398400498,0.0,0.0,768854.665350088,0.0,0.0,630705.9409404281,0.0,0.0 
 01/01  10:00:00,1307990.5632643008,0.0,0.0,238984.64056949073,0.0,0.0,325789.92991428706,0.0,0.0,753251.0608522317,0.0,0.0,389102.564268184,0.0,0.0,371296.4206897356,0.0,0.0,561487.9061345862,0.0,0.0,595994.2022464406,0.0,0.0,0.0,0.0,0.0,4188.114087669398,0.0,0.0,0.0,0.0,0.0,682451.125802351,0.0,0.0,0.0,0.0,0.0 
 01/01  11:00:00,1168197.6509002121,0.0,0.0,204440.61335153002,0.0,0.0,300001.8142545846,0.0,0.0,651351.2086082465,0.0,0.0,338402.6963010618,0.0,0.0,327515.05040763336,0.0,0.0,449009.1674802583,0.0,0.0,569217.3718354481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723007.8440064815,0.0,0.0,0.0,0.0,0.0 
 01/01  12:00:00,1033085.7084009254,0.0,0.0,168874.94506879745,0.0,0.0,271106.17552792514,0.0,0.0,556404.5179154174,0.0,0.0,288293.99863380427,0.0,0.0,284675.07944664365,0.0,0.0,331999.20069575484,0.0,0.0,536356.2849610831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705603.7322704117,0.0,0.0,0.0,0.0,0.0 
 01/01  13:00:00,843400.8149094401,0.0,0.0,130116.74894468513,0.0,0.0,239076.5505592472,0.0,0.0,436274.3083850651,0.0,0.0,228859.17612305863,0.0,0.0,222481.334229718,0.0,0.0,70333.4545222413,0.0,0.0,487841.9195741379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659135.9266626033,0.0,0.0,0.0,0.0,0.0 
 01/01  14:00:00,693509.0676978981,0.0,0.0,105668.81135428275,0.0,0.0,212542.94708467048,0.0,0.0,353057.80091039586,0.0,0.0,188274.0903860996,0.0,0.0,158632.14938356582,0.0,0.0,0.0,0.0,0.0,421567.94484610716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624782.6992057145,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,646582.1333040672,0.0,0.0,104780.20743446294,0.0,0.0,207058.4803536218,0.0,0.0,344710.6819025603,0.0,0.0,183933.22775347574,0.0,0.0,106815.80931734023,0.0,0.0,0.0,0.0,0.0,361667.5541623249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658660.1057744012,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,691897.9690487913,0.0,0.0,123094.52425141563,0.0,0.0,213474.69198742227,0.0,0.0,398209.53175105015,0.0,0.0,208338.1734846999,0.0,0.0,76061.25534972966,0.0,0.0,0.0,0.0,0.0,320223.21736490226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724056.9163697596,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,822380.96777777,0.0,0.0,158389.37673448914,0.0,0.0,227795.4450843593,0.0,0.0,505603.9905716253,0.0,0.0,257533.59996322464,0.0,0.0,96571.10537158352,0.0,0.0,0.0,0.0,0.0,310974.9869737518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807321.5272413313,0.0,0.0,0.0,0.0,0.0 
 01/01  18:00:00,1066482.7554535705,0.0,0.0,206077.3431984576,0.0,0.0,254505.88354859647,0.0,0.0,662711.4617392065,0.0,0.0,327458.1682254694,0.0,0.0,227918.4703423623,0.0,0.0,298118.09433002805,0.0,0.0,407998.17003880255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36891.79136766446,0.0,0.0,896424.1514447887,0.0,0.0,107207.69897986806,0.0,0.0 
 01/01  19:00:00,1226117.3537708768,0.0,0.0,234713.99123186967,0.0,0.0,274154.0574631179,0.0,0.0,765784.2882912473,0.0,0.0,372358.1051481686,0.0,0.0,303408.0184442632,0.0,0.0,762065.9632856422,0.0,0.0,448340.49889473896,0.0,0.0,354567.45866614656,0.0,0.0,372213.4509705486,0.0,0.0,490081.4972033131,0.0,0.0,924642.0648221808,0.0,0.0,1192028.2777726492,0.0,0.0 
 01/01  20:00:00,1333176.7786222666,0.0,0.0,254932.37015490283,0.0,0.0,288249.64886599244,0.0,0.0,838704.8002125218,0.0,0.0,405705.88288195507,0.0,0.0,350056.6935617271,0.0,0.0,1081502.494834867,0.0,0.0,469285.6538012083,0.0,0.0,861097.7694454364,0.0,0.0,770811.3021720512,0.0,0.0,838537.5023323004,0.0,0.0,941780.2056431344,0.0,0.0,1993514.355785229,0.0,0.0 
 01/01  21:00:00,1411382.1012212145,0.0,0.0,271089.95537024364,0.0,0.0,301992.52590188576,0.0,0.0,888421.3207916984,0.0,0.0,430591.7589614444,0.0,0.0,382476.1291100002,0.0,0.0,1299228.2577998023,0.0,0.0,489168.2079203602,0.0,0.0,1166105.5389044038,0.0,0.0,1028268.3252056359,0.0,0.0,1081123.0035782747,0.0,0.0,967872.7348983123,0.0,0.0,2519524.6873923237,0.0,0.0 
 01/01  22:00:00,1485439.2891268795,0.0,0.0,286150.479234835,0.0,0.0,315666.5730761057,0.0,0.0,933149.1916957112,0.0,0.0,453643.5202859249,0.0,0.0,410472.55899332283,0.0,0.0,1455271.0555441568,0.0,0.0,510409.03405236744,0.0,0.0,1394506.2904258566,0.0,0.0,1198060.8316418163,0.0,0.0,1257260.3758017465,0.0,0.0,998215.1588605583,0.0,0.0,2892193.1771094683,0.0,0.0 
 01/01  23:00:00,1550006.7645624762,0.0,0.0,298702.18378390104,0.0,0.0,327897.01273709245,0.0,0.0,969433.188225195,0.0,0.0,472747.10481906356,0.0,0.0,433750.65998909,0.0,0.0,1558886.553306343,0.0,0.0,530893.9562185286,0.0,0.0,1547858.568683567,0.0,0.0,1297896.5941600036,0.0,0.0,1370701.3312127232,0.0,0.0,1025894.8904135153,0.0,0.0,3128329.865468312,0.0,0.0 
 01/01  24:00:00,1637621.3688767536,0.0,0.0,314872.2518021274,0.0,0.0,343997.4749891081,0.0,0.0,1021666.3987627294,0.0,0.0,498469.3674820376,0.0,0.0,462584.1990112903,0.0,0.0,1671963.3228235887,0.0,0.0,557778.5579965306,0.0,0.0,1695675.8689979932,0.0,0.0,1392866.0487800147,0.0,0.0,1483152.8749817507,0.0,0.0,1066609.5184278968,0.0,0.0,3366162.772150389,0.0,0.0 
 01/02  01:00:00,1740039.6156523193,0.0,0.0,333447.0743264337,0.0,0.0,362679.57431321574,0.0,0.0,1083890.510809198,0.0,0.0,528274.007790822,0.0,0.0,495560.3255980174,0.0,0.0,1794572.4200282623,0.0,0.0,589093.3594877309,0.0,0.0,1844407.2808359743,0.0,0.0,1490377.3078110095,0.0,0.0,1597519.6156404149,0.0,0.0,1116361.065205832,0.0,0.0,3613503.8442701446,0.0,0.0 
 01/02  02:00:00,1837789.3437700197,0.0,0.0,349967.227956977,0.0,0.0,377844.5138182275,0.0,0.0,1143129.1078150566,0.0,0.0,556261.6448524614,0.0,0.0,525248.273816843,0.0,0.0,1901851.5131440302,0.0,0.0,614779.3020973557,0.0,0.0,1966769.748011507,0.0,0.0,1571066.087176391,0.0,0.0,1692340.6969241998,0.0,0.0,1155028.0915450265,0.0,0.0,3817657.922148223,0.0,0.0 
 01/02  03:00:00,1929318.8462967076,0.0,0.0,366280.8937930112,0.0,0.0,395147.17970737896,0.0,0.0,1198973.602552765,0.0,0.0,583103.9254410255,0.0,0.0,553288.2496935794,0.0,0.0,2002488.2646668877,0.0,0.0,643292.5103916709,0.0,0.0,2084143.9211286907,0.0,0.0,1648568.421864297,0.0,0.0,1784315.2165456861,0.0,0.0,1200745.278433141,0.0,0.0,4014696.9308158047,0.0,0.0 
 01/02  04:00:00,2016644.5866735326,0.0,0.0,381898.2413850908,0.0,0.0,411333.21464397135,0.0,0.0,1252132.2619219525,0.0,0.0,608897.272073986,0.0,0.0,579777.9334754504,0.0,0.0,2094280.0848840286,0.0,0.0,670271.9321560191,0.0,0.0,2187550.321327531,0.0,0.0,1716952.8895046874,0.0,0.0,1866361.600591113,0.0,0.0,1244498.3714772298,0.0,0.0,4189608.3179629436,0.0,0.0 
 01/02  05:00:00,2083529.2490922702,0.0,0.0,394038.41377527145,0.0,0.0,425248.32928454963,0.0,0.0,1290474.1726524618,0.0,0.0,628260.102483518,0.0,0.0,600730.4282807353,0.0,0.0,2158799.816237175,0.0,0.0,694694.6679139426,0.0,0.0,2263675.4673379418,0.0,0.0,1762656.7340532234,0.0,0.0,1924375.4688703874,0.0,0.0,1281040.7828185863,0.0,0.0,4313247.2166893445,0.0,0.0 
 01/02  06:00:00,2155973.7673555515,0.0,0.0,407372.2840555018,0.0,0.0,440359.8244864599,0.0,0.0,1333873.087743684,0.0,0.0,649836.8483264404,0.0,0.0,623232.0731361831,0.0,0.0,2232004.9718337,0.0,0.0,720883.980826445,0.0,0.0,2345643.1261009746,0.0,0.0,1815620.6402410758,0.0,0.0,1989998.525864365,0.0,0.0,1322034.1862879037,0.0,0.0,4450918.280600878,0.0,0.0 
 01/02  07:00:00,2212718.4673729343,0.0,0.0,417616.50527379324,0.0,0.0,452750.5604511058,0.0,0.0,1365458.3676595795,0.0,0.0,666066.1471366741,0.0,0.0,640784.8165313601,0.0,0.0,2282293.681456606,0.0,0.0,743202.7207654186,0.0,0.0,2404412.519431564,0.0,0.0,1849674.3006000158,0.0,0.0,2034721.889392577,0.0,0.0,1355136.6549451523,0.0,0.0,4545189.299866556,0.0,0.0 
 01/02  08:00:00,2178498.595248634,0.0,0.0,405847.127119674,0.0,0.0,447747.8103186875,0.0,0.0,1329283.6549930545,0.0,0.0,651465.9062851715,0.0,0.0,627326.1646519329,0.0,0.0,2012015.1658056066,0.0,0.0,746015.9097459908,0.0,0.0,1832750.4812088672,0.0,0.0,1427735.073821568,0.0,0.0,1507383.324994231,0.0,0.0,1149708.3096331658,0.0,0.0,3247458.2106795185,0.0,0.0 
 01/02  09:00:00,1897002.5074421961,0.0,0.0,349996.61212691583,0.0,0.0,417349.61698838125,0.0,0.0,1125522.7737305255,0.0,0.0,564518.6186798433,0.0,0.0,542541.8859632532,0.0,0.0,1237546.2662065777,0.0,0.0,720155.8008181988,0.0,0.0,528293.8210062862,0.0,0.0,440011.94769089174,0.0,0.0,403735.7317981081,0.0,0.0,852137.4813743507,0.0,0.0,718848.2382009795,0.0,0.0 
 01/02  10:00:00,1548173.6654487713,0.0,0.0,290607.20305214304,0.0,0.0,387897.10932076816,0.0,0.0,892028.7751556579,0.0,0.0,463668.5680407279,0.0,0.0,446601.9043795515,0.0,0.0,352544.4644066003,0.0,0.0,691175.086897857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670221.1619248422,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,1192300.318629887,0.0,0.0,225903.9558428904,0.0,0.0,348230.82683972444,0.0,0.0,662958.1757696795,0.0,0.0,357720.48121858825,0.0,0.0,349190.18192486005,0.0,0.0,0.0,0.0,0.0,646154.8297403686,0.0,0.0,0.0,2.5063360314926255,0.0,0.0,0.608244409337523,0.0,0.0,0.5161189301280932,0.0,614629.9405531874,0.0,0.0,0.0,5.446691396058192,0.0 
 01/02  12:00:00,878938.0818274426,0.0,0.0,161918.6056226935,0.0,0.0,296654.7293983784,0.0,0.0,467173.6861304066,0.0,0.0,259288.96662332336,0.0,0.0,262453.21029567055,0.0,0.0,0.0,0.0,0.0,584764.6252695848,0.0,0.0,0.0,25.745806217907276,0.0,0.0,18.546776112900925,0.0,0.0,17.158766558109193,0.0,628590.2206099469,0.0,0.0,0.0,43.976727762032084,0.0 
 01/02  13:00:00,658803.8901926832,0.0,0.0,112381.94605109705,0.0,0.0,249600.29779490968,0.0,0.0,329103.995441256,0.0,0.0,186486.4412236926,0.0,0.0,188825.4940643599,0.0,0.0,0.0,0.0,0.0,512581.15076223464,0.0,0.0,0.0,2.4823052239038805,0.0,0.0,2.8079605039946602,0.0,0.0,3.019550164079392,0.0,624713.8242381955,0.0,0.0,0.0,5.4304556457333515,0.0 
 01/02  14:00:00,550368.3843061933,0.0,0.0,88918.4017489242,0.0,0.0,217217.33093612455,0.0,0.0,271340.9729169897,0.0,0.0,151766.30928140174,0.0,0.0,137718.21630627298,0.0,0.0,0.0,0.0,0.0,440184.5997389573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604092.1521178375,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,528519.3312356974,0.0,0.0,83373.29330623146,0.0,0.0,196853.26603044517,0.0,0.0,261076.5920651087,0.0,0.0,143194.99498324175,0.0,0.0,108976.14897429851,0.0,0.0,0.0,0.0,0.0,381299.3181860703,0.0,0.0,0.0,29.799808123288603,0.0,0.0,17.73835165490513,0.0,0.0,1.8105783464785372,0.0,604028.0674189714,0.0,0.0,0.0,25.47529423948858,0.0 
 01/02  16:00:00,540542.3531278141,0.0,0.0,93406.26386862414,0.0,0.0,190658.9976690686,0.0,0.0,290970.5012630262,0.0,0.0,156151.2031745334,0.0,0.0,69185.83855421683,0.0,0.0,0.0,0.0,0.0,312444.3540306495,0.0,0.0,0.0,4.335699639458837,0.0,0.0,2.5842815307780533,0.0,0.0,0.0,0.0,639763.2081465742,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,648720.1257921432,0.0,0.0,122844.31964873876,0.0,0.0,196913.08369083595,0.0,0.0,380671.0356596316,0.0,0.0,196958.16614513815,0.0,0.0,92192.6167245192,0.0,0.0,0.0,0.0,0.0,304383.28933735186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704283.174716373,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,837893.0058779158,0.0,0.0,157916.69373928919,0.0,0.0,208760.6940809091,0.0,0.0,500706.2762764677,0.0,0.0,249555.16041816148,0.0,0.0,191797.59200476867,0.0,0.0,0.0,0.0,0.0,366099.6124919734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747834.8390097334,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,944604.7813611287,0.0,0.0,178442.73384166101,0.0,0.0,220252.31347052817,0.0,0.0,572491.4046050432,0.0,0.0,281345.5500925381,0.0,0.0,245230.4096222171,0.0,0.0,51752.634716659,0.0,0.0,389380.07605553593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759451.4211807305,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,1022181.7047740906,0.0,0.0,195118.33526166028,0.0,0.0,232141.39636144438,0.0,0.0,627094.6463880012,0.0,0.0,307067.5709837442,0.0,0.0,280231.67746830225,0.0,0.0,401319.080359561,0.0,0.0,404894.17161760095,0.0,0.0,15894.43821578219,0.0,0.0,57777.441889821275,0.0,0.0,37574.61786859304,0.0,0.0,778678.3976227087,0.0,0.0,356621.8611234391,0.0,0.0 
 01/02  21:00:00,1092967.3282256033,0.0,0.0,209569.4137415339,0.0,0.0,242366.63941576495,0.0,0.0,673937.4131002732,0.0,0.0,329798.5605923975,0.0,0.0,307493.61353444896,0.0,0.0,656335.509819269,0.0,0.0,418074.5047292329,0.0,0.0,366583.1267362358,0.0,0.0,383949.195556445,0.0,0.0,354043.64369273774,0.0,0.0,797886.2944867844,0.0,0.0,1123989.73357063,0.0,0.0 
 01/02  22:00:00,1167996.1687349728,0.0,0.0,223671.6583614684,0.0,0.0,253088.39238547103,0.0,0.0,721363.017751859,0.0,0.0,352712.4536417031,0.0,0.0,332708.03620409546,0.0,0.0,857749.626474362,0.0,0.0,433221.6638346485,0.0,0.0,688826.417661625,0.0,0.0,634203.2543633969,0.0,0.0,604459.4250042605,0.0,0.0,821021.7100086326,0.0,0.0,1607623.4284813458,0.0,0.0 
 01/02  23:00:00,1255616.1461478733,0.0,0.0,239459.52618180317,0.0,0.0,265599.8574951369,0.0,0.0,777228.181031792,0.0,0.0,379277.4255034899,0.0,0.0,359847.68795716006,0.0,0.0,1038034.1102460776,0.0,0.0,451700.0356903161,0.0,0.0,913773.0569124414,0.0,0.0,822614.4758382172,0.0,0.0,788748.2399327161,0.0,0.0,850807.0728940697,0.0,0.0,1984508.179942098,0.0,0.0 
 01/02  24:00:00,1336758.4050573953,0.0,0.0,254344.57088480424,0.0,0.0,278740.7278582932,0.0,0.0,827668.3256825506,0.0,0.0,403689.57115774887,0.0,0.0,385041.363759467,0.0,0.0,1185579.1467018567,0.0,0.0,472086.17848601553,0.0,0.0,1097286.970540049,0.0,0.0,961637.8693529542,0.0,0.0,941226.0206496199,0.0,0.0,883923.3780241108,0.0,0.0,2291111.689737634,0.0,0.0 
 01/03  01:00:00,1420693.807003676,0.0,0.0,270024.6988005144,0.0,0.0,294054.78842903883,0.0,0.0,879644.462403619,0.0,0.0,428889.4444626922,0.0,0.0,410924.6898959325,0.0,0.0,1317772.6074001086,0.0,0.0,496042.91444541496,0.0,0.0,1264660.5967172282,0.0,0.0,1079703.3732305532,0.0,0.0,1079694.408441564,0.0,0.0,924343.1203121585,0.0,0.0,2571504.0758907422,0.0,0.0 
 01/03  02:00:00,1500240.3134548317,0.0,0.0,284713.1883486571,0.0,0.0,308380.61571885046,0.0,0.0,928236.0904869247,0.0,0.0,452537.57898003544,0.0,0.0,435102.91317646083,0.0,0.0,1430560.8831912866,0.0,0.0,518727.7849425762,0.0,0.0,1407361.787605361,0.0,0.0,1175344.143594732,0.0,0.0,1196547.352031127,0.0,0.0,962363.7662741694,0.0,0.0,2808183.2849370446,0.0,0.0 
 01/03  03:00:00,1568812.534622692,0.0,0.0,297284.4489682229,0.0,0.0,320976.0869998149,0.0,0.0,969429.3597841733,0.0,0.0,472875.88004249625,0.0,0.0,455822.68328182626,0.0,0.0,1520770.301566751,0.0,0.0,539144.7877086885,0.0,0.0,1521458.2364118882,0.0,0.0,1248289.884697309,0.0,0.0,1289366.7514453991,0.0,0.0,994308.5819162852,0.0,0.0,2994045.363707435,0.0,0.0 
 01/03  04:00:00,1636611.0670406031,0.0,0.0,310098.2077285704,0.0,0.0,334998.9997450937,0.0,0.0,1010529.5119998025,0.0,0.0,493260.04752284614,0.0,0.0,476498.5753700073,0.0,0.0,1605832.0723446081,0.0,0.0,561822.8883530506,0.0,0.0,1627579.5985812538,0.0,0.0,1315363.6587926573,0.0,0.0,1376000.496595979,0.0,0.0,1031266.7078884537,0.0,0.0,3169178.7886735857,0.0,0.0 
