Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 07/08  09:00:00,23.658333333333335,21.099999999999998,21.90539099284744,0.015844372075677935,86.0,101242.5,1.7,158.0,19.683908653678724,416.9166666666667,127.41666666666667,0.8333333333333334,0.0,0.0,25.611882025826443,18.0,13.0,16.0,21.73,10.0,5.0,64095.49518894735,1.158991353215116,94.38947568755681,46.78664190056627,47.67308236779994,0.0,0.0,15553.778950342094,35.3472121573019,45.810199617738895,122.12970678500197,52.66577415408565,1.004162097434439,0.13283804418392273,0.0,7.0,25.80352898215313 
 07/08  10:00:00,23.349999999999998,20.808333333333337,21.609360649478973,0.015549772856290884,86.0,101218.33333333333,1.7,158.0,19.06799460624647,413.4166666666667,218.33333333333334,7.416666666666667,0.0,0.0,44.95387275349858,18.0,13.0,16.0,21.73,10.0,5.0,63027.07575455889,1.1604561991994198,106.18613039556512,58.74658550714881,32.67308236779994,0.0,0.0,26242.877362169256,405.74462825697225,466.8473790446965,120.316445857192,61.36256842590925,1.0278868545030455,0.19433896473714318,0.0,7.0,25.80352898215313 
 07/08  11:00:00,24.03333333333333,20.891666666666666,21.800269221362015,0.015545601915135302,82.5,101175.0,1.7583333333333335,158.0,19.200397596574096,414.1666666666667,349.5,24.25,0.0,0.0,74.46129251958043,18.0,13.0,16.0,21.73,9.416666666666666,5.0,63722.89141455825,1.1573025969205974,126.68869818805807,69.65151207416237,17.673082367799946,0.0,0.0,41119.197837041786,1861.3079390429593,1975.667459024011,117.70444521069187,79.45796938127428,1.0654645067247637,0.2844454734368759,0.0,7.0,25.80352898215313 
 07/08  12:00:00,25.28333333333333,20.808333333333337,22.06867809872524,0.015419646566203551,75.91666666666667,101115.0,1.8583333333333334,170.83333333333334,19.961708972645948,418.5,413.5,38.666666666666664,0.0,0.0,90.209160561016,18.0,13.0,16.0,21.73,9.0,5.0,64693.96939237923,1.151996974275017,169.91444917707784,76.18134589415017,2.6730823677999456,0.0,0.0,48300.55978215136,3349.555279442318,3449.5356943303545,116.81266942743156,89.20575927331949,1.0919905974915116,0.3250368952548428,0.0,7.0,25.80352898215313 
 07/08  13:00:00,25.46666666666667,20.541666666666668,21.99086426674947,0.015236549293542963,74.16666666666667,101066.66666666667,2.133333333333333,180.0,20.398931575862036,421.0,346.5833333333333,23.083333333333332,0.0,0.0,73.73278824617289,18.0,13.0,16.0,21.73,9.583333333333334,5.0,64416.93497828967,1.1510691589537096,221.24147306394232,72.80683143621553,-12.326917632200056,0.0,0.0,40906.644568324926,1730.7302877907175,1807.2311369865122,118.06398504979101,76.88881293425881,1.064334191194232,0.27695689269840607,0.0,7.0,25.80352898215313 
 07/08  14:00:00,25.825,20.033333333333335,21.84179381078411,0.014873246826942728,70.91666666666667,101038.33333333333,2.533333333333333,153.75,20.703398630490796,422.75,289.9166666666667,13.333333333333334,0.0,0.0,60.360209751945966,18.0,13.0,16.0,21.73,10.0,5.0,63861.023239893955,1.150023498308465,248.04742465083154,62.83812879211553,-27.326917632200054,0.0,0.0,34372.23200223693,818.667197891658,918.5113719609639,118.5525240849304,68.88603995513029,1.0412779772868515,0.24902533551088457,0.0,7.0,25.80352898215313 
 07/08  15:00:00,26.2,20.05,21.92408322402943,0.014836813143037385,69.16666666666667,101030.0,3.0500000000000003,148.41666666666666,21.12252052973064,425.1666666666667,255.0,8.583333333333334,0.0,0.0,52.349483483925134,18.0,13.0,16.0,21.73,10.0,5.0,64155.40687930485,1.148553182982291,261.9130938352448,51.0968627869685,-42.32691763220006,0.0,0.0,29884.520594042435,464.10852158147776,589.8242393862149,117.19115960495178,68.24729966269798,1.0252296038311355,0.2498979969991673,0.0,7.0,25.80352898215313 
 07/08  16:00:00,25.441666666666666,20.008333333333333,21.700980963248465,0.014831434870200685,72.33333333333333,101035.83333333333,3.4166666666666665,158.0,20.862476344254777,423.6666666666667,156.91666666666666,0.8333333333333331,0.0,0.0,31.497739784710337,18.0,13.0,16.0,21.73,10.0,5.0,63358.84809116899,1.1515483818067955,271.4780192852532,38.95964349365215,-57.32691763220004,0.0,0.0,18495.23283912869,35.70871227605006,52.00674592211343,117.88844800253037,58.75180488176256,1.002812650911028,0.1894686772330425,0.0,7.0,25.80352898215313 
 07/08  17:00:00,24.316666666666663,19.741666666666667,21.231349125646158,0.014627714592889501,76.33333333333333,101057.5,4.316666666666667,158.0,20.06393607399127,419.0833333333333,94.16666666666667,0.0,0.0,0.0,18.833333333333332,18.0,13.0,16.0,21.73,10.0,5.0,61678.63690646837,1.1565204786945118,279.541800340863,26.854129424325947,-72.32691763220005,0.0,0.0,11057.842051198633,0.0,0.0,117.36447016627932,47.19784574481693,0.9999995524321843,0.15854216846662364,0.0,7.0,25.80352898215313 
 07/08  18:00:00,23.375,19.933333333333334,21.04500677134496,0.014755105251257145,81.5,101087.5,3.9083333333333337,170.83333333333334,19.288437314873175,414.6666666666667,58.75,0.0,0.0,0.0,11.75,18.0,13.0,16.0,21.73,10.0,5.0,61030.8819358579,1.1603050451228312,287.26960979319904,15.020745493596067,-87.32691763220005,0.0,0.0,6726.1228276424845,0.0,0.0,114.31912328721553,22.021741971505936,0.9999994778297956,0.17182295253871346,0.0,7.0,25.80352898215313 
 07/08  19:00:00,23.40833333333333,20.158333333333335,21.176881085771445,0.01492184401073201,82.25,101123.33333333333,2.5,167.16666666666666,18.994350941764083,413.0,19.916666666666668,0.0,0.0,0.0,3.983333333333334,18.0,13.0,16.0,21.73,10.0,5.0,61489.597740704834,1.1602816783010355,295.34721056678006,3.685211525730331,-102.32691763220005,0.0,0.0,2209.084364764865,0.0,0.0,91.91570353509307,0.0,0.8333324844198186,0.17977874285936635,0.0,7.0,25.80352898215313 
 07/08  20:00:00,23.525000000000002,19.733333333333334,20.89103300085997,0.014466674386739056,79.25,101151.66666666667,2.2916666666666665,170.83333333333334,18.994350941764083,413.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,60451.83688016298,1.160980037983586,304.3254937278693,-6.871716245980951,-117.32691763220005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.80352898215313 
 07/08  21:00:00,23.400000000000002,19.575,20.762743589572775,0.014336086451751726,79.16666666666667,101171.66666666667,2.733333333333333,167.16666666666666,18.787763097742328,411.8333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,59990.55963972587,1.1619370626316285,314.7260368739884,-16.262207518270127,-132.32691763220006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.80352898215313 
 07/08  22:00:00,23.516666666666666,19.816666666666663,20.983361370989847,0.014593219694872263,80.0,101185.83333333333,2.4916666666666667,158.0,18.846818058012673,412.1666666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,60765.22125715552,1.1611735705619526,326.9989844494198,-23.950770167775477,-147.32691763220006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.80352898215313 
 07/08  23:00:00,23.541666666666668,19.841666666666665,21.006949992798415,0.014614211326275958,80.0,101195.83333333333,1.5,158.0,18.994350941764083,413.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,60844.433921326425,1.1611521464175438,341.2960411193224,-29.266635278370387,-162.32691763220006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.80352898215313 
 07/08  24:00:00,23.383333333333336,19.566666666666666,20.780575896603224,0.0143662911479877,79.41666666666667,101182.5,1.0,170.83333333333334,18.787763097742328,411.8333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,60050.232010470696,1.1620716869618255,355.4270496350528,-31.551926310190428,-177.32691763220006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.80352898215313 
 07/09  01:00:00,23.358333333333334,19.575,20.779064243851362,0.014377450029965837,79.58333333333333,101164.16666666667,1.2333333333333334,167.16666666666666,18.640021180142025,411.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,60052.82894542516,1.1619386919921544,13.173568545012893,-30.573770910943647,167.7131816311891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
 07/09  02:00:00,23.28333333333333,19.349999999999998,20.609098698207696,0.014173999572125543,78.83333333333333,101160.0,1.75,158.0,18.53641829880911,410.4166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,59457.85039034978,1.1625566012211521,28.142809158124845,-26.27169769106831,152.7131816311891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
 07/09  03:00:00,23.258333333333336,19.041666666666668,20.396774141045793,0.013891591577610803,77.41666666666667,101160.0,1.8833333333333337,158.0,18.254648637037594,408.8333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,58713.55718346022,1.1631708639034157,41.16879549147987,-19.34311599178042,137.7131816311891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
 07/09  04:00:00,23.3,18.533333333333335,20.064290425205353,0.013422896893895373,74.66666666666667,101154.16666666667,1.9166666666666667,144.58333333333334,18.106093927542986,408.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,57564.02487223382,1.1637982445095958,52.20903020088247,-10.483132005626363,122.71318163118907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
 07/09  05:00:00,23.183333333333337,18.025000000000002,19.730767886660843,0.013020393459121676,73.0,101173.33333333333,1.3,135.0,18.001919724732755,407.4166666666667,13.833333333333334,32.99999999999999,0.0,0.0,3.1123801754196747,18.0,13.0,16.0,21.73,10.0,5.0,56419.90392070639,1.1652151411401925,61.646833658930696,-0.28379358074169864,107.71318163118907,0.0,0.0,1817.3206028420634,24.58822724496608,359.57271592827095,65.0811542571199,4.007142260285505,0.7438951556608293,0.19419108858984838,0.0,1.0,25.84915111458371 
 07/09  06:00:00,23.275000000000002,18.075,19.81513203112228,0.01308980128042385,73.0,101207.5,1.5583333333333336,135.0,17.927463917782916,407.0,68.25,175.33333333333334,0.0,0.0,20.379694292008008,18.0,13.0,16.0,21.73,10.0,5.0,56690.826612012905,1.1651208397379869,69.99442678644775,10.816808786591627,92.71318163118907,0.0,0.0,9288.41733672272,1865.2130207636808,9157.721869839163,136.5196742340758,51.07976066719278,1.7314420789433154,0.2674774238699783,0.0,1.0,25.84915111458371 
 07/09  07:00:00,23.75,18.666666666666668,20.331435027907098,0.013586980465420992,73.58333333333333,101225.83333333333,1.8666666666666665,135.0,17.61394671713826,405.25,163.83333333333334,165.91666666666666,0.0,0.0,45.42434383652338,18.0,13.0,16.0,21.73,8.833333333333334,5.0,58445.101190762514,1.1625579534044546,77.7900732532295,22.504890470181465,77.71318163118907,0.0,0.0,20121.989593920734,5074.024191756034,13227.80266310473,122.90298143219069,79.77088380158095,1.382749696290795,0.3236003684937208,0.0,1.0,25.84915111458371 
 07/09  08:00:00,24.46666666666667,18.650000000000002,20.549771857618072,0.013586232392502479,70.5,101218.33333333333,1.6416666666666666,148.41666666666666,17.07432498942431,402.25,261.75,165.08333333333334,0.0,0.0,70.98439377547736,18.0,13.0,16.0,21.73,7.416666666666667,5.0,59181.308644529556,1.1596738278830483,85.65127738008567,34.54100979178613,62.713181631189094,0.0,0.0,31694.52337057059,8095.982738982567,14326.809132442444,121.12855523436997,86.82239312397178,1.3253171351208217,0.3520650297358047,0.0,1.0,25.84915111458371 
 07/09  09:00:00,25.03333333333333,17.933333333333334,20.267195888453468,0.012966389907165185,65.08333333333333,101192.5,1.4833333333333334,144.58333333333334,17.05936061539893,402.1666666666667,320.6666666666667,122.16666666666667,0.0,0.0,81.70321640830898,18.0,13.0,16.0,21.73,7.583333333333333,5.0,58186.01604411271,1.1583038018177905,94.50732785835889,46.69999575305631,47.71318163118908,0.0,0.0,38288.279369552496,7900.874718883483,10982.010320504676,119.39656604567459,90.04215645530292,1.2593648282657408,0.33753501630830046,0.0,1.0,25.84915111458371 
 07/09  10:00:00,25.375,17.599999999999998,20.166132196203176,0.012688778032464763,62.416666666666664,101174.16666666667,1.2833333333333334,161.25,18.045735344863214,407.6666666666667,278.0833333333333,37.916666666666664,0.0,0.0,61.9808651512941,18.0,13.0,16.0,21.73,8.583333333333334,5.0,57830.22917484236,1.157274433828803,106.33051058617423,58.65495773760091,32.71318163118907,0.0,0.0,32488.049473815092,2896.6344750169137,3451.9566915170108,116.89941000288842,90.88437769263926,1.1106098614730415,0.2501141595989204,0.0,1.0,25.84915111458371 
 07/09  11:00:00,25.38333333333334,17.191666666666666,19.929710784461033,0.012368644311733614,60.833333333333336,101164.16666666667,1.4916666666666665,167.16666666666666,19.361446741433223,415.0833333333333,147.25,4.416666666666666,0.0,0.0,30.26289819231116,18.0,13.0,16.0,21.73,9.583333333333334,5.0,57023.07409171998,1.1577117595931172,126.83616934386161,69.54613861499227,17.713181631189077,0.0,0.0,18502.776793564273,243.48718057245523,264.7726606641971,126.12742114013533,57.0969086064977,1.0242247268299043,0.12058252768683113,0.0,1.0,25.84915111458371 
 07/09  12:00:00,25.24166666666667,16.841666666666665,19.677388618248784,0.012093744621175184,60.0,101142.5,1.7583333333333335,170.83333333333334,19.77228113010356,417.4166666666667,76.41666666666667,0.16666666666666663,0.0,0.0,15.315524115313494,18.0,13.0,16.0,21.73,10.0,5.0,56177.04178956148,1.158515231210236,169.83098140047778,76.06832255541111,2.713181631189076,0.0,0.0,10124.079504330342,8.31112260322165,8.606322776893172,132.6087652384895,50.43751029085618,1.0018364113832594,0.06011987468585605,0.0,1.0,25.84915111458371 
 07/09  13:00:00,25.55,16.625,19.668516232339396,0.01195858954913613,58.25,101106.66666666667,1.7416666666666665,180.0,19.801516360094706,417.5833333333333,84.66666666666667,0.0,0.0,0.0,16.933333333333334,18.0,13.0,16.0,21.73,10.0,5.0,56149.34711576268,1.1571563743801938,220.92485625549284,72.73711601856085,-12.286818368810925,0.0,0.0,11115.281709642144,0.0,0.0,131.32715779110748,51.50629392674632,0.9999988485131648,0.06778045118539137,0.0,1.0,25.84915111458371 
 07/09  14:00:00,25.974999999999998,16.908333333333335,19.927580939334238,0.01213316790545711,57.583333333333336,101066.66666666667,1.4083333333333332,167.16666666666666,20.180679152078728,419.75,102.83333333333333,0.0,0.0,0.0,20.566666666666666,18.0,13.0,16.0,21.73,10.0,5.0,57030.92868064617,1.1547370026284363,247.7979582537919,62.80287748920128,-27.286818368810923,0.0,0.0,13170.2381057012,0.0,0.0,128.13010346587726,53.46454530462759,0.9999991233768238,0.08857104139188361,0.0,1.0,25.84915111458371 
 07/09  15:00:00,25.75,17.258333333333333,20.07644719649801,0.012427701442190084,59.75,101061.66666666667,1.9583333333333333,144.58333333333334,20.398931575862036,421.0,125.5,0.0,0.0,0.0,25.100000000000005,18.0,13.0,16.0,21.73,10.0,5.0,57550.4378385779,1.1550126862855727,261.7274030184369,51.07354390896351,-42.286818368810934,0.0,0.0,15522.86425004111,0.0,0.0,123.79371057111335,56.54777141289054,0.9999993945842655,0.12397946844568515,0.0,1.0,25.84915111458371 
 07/09  16:00:00,25.38333333333334,17.941666666666666,20.399418824786732,0.013021221765752681,63.916666666666664,101058.33333333333,2.966666666666667,135.0,20.19530011753132,419.8333333333333,151.08333333333334,0.0,0.0,0.0,30.21666666666667,18.0,13.0,16.0,21.73,10.0,5.0,58685.88027921509,1.1553120955296432,271.3279148497855,38.938490815631916,-57.28681836881092,0.0,0.0,17880.627931400042,0.0,0.0,118.3535659097974,60.46867123359865,0.99999961803638,0.18451724395743385,0.0,1.0,25.84915111458371 
 07/09  17:00:00,24.833333333333332,18.108333333333334,20.31110771078137,0.01313179440299138,66.58333333333333,101050.0,2.5416666666666665,148.41666666666666,19.845314559461674,417.8333333333333,125.58333333333333,0.0,0.0,0.0,25.116666666666664,18.0,13.0,16.0,21.73,10.0,5.0,58401.62461542157,1.1571483092491528,279.41176593665483,26.83024096165688,-72.28681836881093,0.0,0.0,14445.315208631315,0.0,0.0,114.96016930528567,55.22840002633655,0.9999996650175768,0.21185189612237557,0.0,1.0,25.84915111458371 
 07/09  18:00:00,24.5,18.075,20.15962000790965,0.01306363440801831,67.58333333333333,101055.83333333333,2.408333333333333,158.0,19.391321007810593,415.25,65.0,0.0,0.0,0.0,13.0,18.0,13.0,16.0,21.73,10.0,5.0,57884.91959436756,1.1586345091938364,287.15105579329344,14.990846904129235,-87.28681836881093,0.0,0.0,7397.658468945808,0.0,0.0,113.70726420494255,25.91464225936627,0.9999995200178344,0.18831512752380367,0.0,1.0,25.84915111458371 
 07/09  19:00:00,24.441666666666666,17.966666666666665,20.08349386034006,0.012980898363725875,67.41666666666667,101083.33333333333,2.6999999999999997,158.0,19.17103342405528,414.0,19.666666666666668,0.0,0.0,0.0,3.9333333333333336,18.0,13.0,16.0,21.73,10.0,5.0,57614.2144938366,1.1593280875351277,295.2352168123366,3.6465172457675923,-102.28681836881093,0.0,0.0,2187.4261630626884,0.0,0.0,92.1953106503782,0.0,0.8333324658429255,0.17770728793874876,0.0,1.0,25.84915111458371 
 07/09  20:00:00,24.225000000000005,17.8,19.913683268213372,0.012838406606207739,67.58333333333333,101111.66666666667,2.4083333333333337,158.0,19.06799460624647,413.4166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,57028.48840869552,1.1607585007017724,304.2177141197458,-6.921928738585225,-117.28681836881093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
 07/09  21:00:00,23.75,17.741666666666667,19.712687880093814,0.012763680325365553,69.16666666666667,101143.33333333333,2.2583333333333333,158.0,18.684265067166773,411.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,21.73,10.0,5.0,56349.67489053016,1.1631169603217975,314.62289728375407,-16.326595517809775,-132.28681836881094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.84915111458371 
