Date/Time,1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 03/23  01:00:00,329766.92559619853,0.0,0.0,63609.94700237218,0.0,0.0,63705.03677163778,0.0,0.0,201202.76187440704,0.0,0.0,99847.23328861513,0.0,0.0,66063.77519349493,0.0,0.0,185133.18648740184,0.0,0.0,106242.21325236192,0.0,0.0,204623.2185178762,0.0,0.0,192787.78468234095,0.0,0.0,210319.94737499527,0.0,0.0,251495.46604385856,0.0,0.0,519383.86755004374,0.0,0.0 
 03/23  02:00:00,364365.6579032831,0.0,0.0,71123.74629386335,0.0,0.0,71310.96004429556,0.0,0.0,224008.76749579076,0.0,0.0,111333.24401964656,0.0,0.0,79718.22561987853,0.0,0.0,247313.94048336768,0.0,0.0,116633.59032770309,0.0,0.0,280199.0210206554,0.0,0.0,254200.36817750466,0.0,0.0,266747.6235432421,0.0,0.0,266143.63186027517,0.0,0.0,640036.5638362077,0.0,0.0 
 03/23  03:00:00,405738.6997249013,0.0,0.0,79285.18656106891,0.0,0.0,79074.49216160164,0.0,0.0,250391.95199187862,0.0,0.0,124241.91675519213,0.0,0.0,94800.13968471164,0.0,0.0,311792.77444147173,0.0,0.0,127796.79898259917,0.0,0.0,348851.1068283275,0.0,0.0,310762.3090600134,0.0,0.0,325022.5492754211,0.0,0.0,282317.15538152424,0.0,0.0,763647.0471078623,0.0,0.0 
 03/23  04:00:00,446993.0321550775,0.0,0.0,87549.81879910505,0.0,0.0,87318.59999291546,0.0,0.0,276662.6957759984,0.0,0.0,137183.3454989968,0.0,0.0,109822.29022735685,0.0,0.0,374763.1731578882,0.0,0.0,139967.8780794607,0.0,0.0,417619.6496958373,0.0,0.0,361852.4843557805,0.0,0.0,380345.3633123493,0.0,0.0,301268.6666448546,0.0,0.0,880874.3333586515,0.0,0.0 
 03/23  05:00:00,478805.83848998114,0.0,0.0,94004.34755506113,0.0,0.0,93457.74820474029,0.0,0.0,296137.69573956117,0.0,0.0,147151.9972470692,0.0,0.0,121817.66895849735,0.0,0.0,421975.8603431064,0.0,0.0,149206.04178522658,0.0,0.0,469670.091602908,0.0,0.0,397518.6931767671,0.0,0.0,420603.81860831776,0.0,0.0,314492.9610335047,0.0,0.0,964689.8506204423,0.0,0.0 
 03/23  06:00:00,506164.7060349442,0.0,0.0,99619.71118937439,0.0,0.0,99499.0374165332,0.0,0.0,312342.2513659094,0.0,0.0,155612.51845017556,0.0,0.0,132253.18021560513,0.0,0.0,458969.1995828044,0.0,0.0,158499.76922378433,0.0,0.0,510603.27377460385,0.0,0.0,422896.61378002167,0.0,0.0,451025.7918299554,0.0,0.0,327135.3750465163,0.0,0.0,1028144.2379124677,0.0,0.0 
 03/23  07:00:00,521986.8319398003,0.0,0.0,100035.22531719258,0.0,0.0,100285.30908607786,0.0,0.0,317753.2119932632,0.0,0.0,158516.37759389184,0.0,0.0,136483.34364576943,0.0,0.0,463120.88911436126,0.0,0.0,162198.310723183,0.0,0.0,496932.68441608036,0.0,0.0,409776.8416485393,0.0,0.0,407980.64387389127,0.0,0.0,269483.02638775966,0.0,0.0,888685.117747755,0.0,0.0 
 03/23  08:00:00,403055.63755655824,0.0,0.0,71753.39269223745,0.0,0.0,81402.15377538989,0.0,0.0,227692.9533182435,0.0,0.0,118990.45741216447,0.0,0.0,98532.84191265475,0.0,0.0,245777.3730787142,0.0,0.0,144771.02146269602,0.0,0.0,175266.92325966342,0.0,0.0,159392.1735456486,0.0,0.0,91899.14172781522,0.0,0.0,66842.26337830444,0.0,0.0,128169.04470807855,0.0,0.0 
 03/23  09:00:00,221973.2975144353,0.0,0.0,33988.4177843476,0.0,0.0,53979.61550949381,0.0,0.0,101690.70449746946,0.0,0.0,62092.81682781109,0.0,0.0,46032.106631883595,0.0,0.0,16642.94552522732,0.0,0.0,117700.8924391789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  10:00:00,51692.709927891905,0.0,0.0,3564.693161726777,0.0,0.0,27093.67460202546,0.0,0.0,8206.067620322397,0.0,0.0,10931.371297223766,0.0,0.0,4254.1871638511875,0.0,0.0,0.0,0.0,0.0,87922.20051113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3164.5606614701196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54252.004418484066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886334107650098e-11,0.0 
 03/23  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15821.40486073706,0.0,0.0,0.0,2.215668023564e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426359200850224e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013054738203304e-10,0.0 
 03/23  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.243046401717481e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770765347495386e-11,0.0,0.0,0.0,0.0,0.0,1.5246193589882295e-10,0.0 
 03/23  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.883545609708932e-11,0.0,0.0,6.358699855941719e-11,0.0,0.0,1.1823836297152308e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.534908979499272e-11,0.0,0.0,5.1788178301458495e-11,0.0,0.0,2.7054814052450527e-11,0.0,0.0,0.0,0.0,0.0,1.0881732017002317e-10,0.0 
 03/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178422163734955,0.0,0.0,0.0,0.0,0.0,0.40257101150431573,0.0,0.0,0.2989265965723851,0.0,0.0,0.1041739809334503,0.0,0.0,0.0,0.0,0.0,0.6454121116317748,0.0 
 03/23  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/23  23:00:00,6665.799483486722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5909.150356706797,0.0,0.0,73.10432391620374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.791115679561,0.0,0.0,0.0,0.0,0.0 
 03/23  24:00:00,140006.6899647364,0.0,0.0,3060.507105586009,0.0,0.0,0.0,0.0,0.0,100112.19912000379,0.0,0.0,36202.432282491405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.7066639223226,0.0,0.0,0.0,0.0,0.0,60425.07911667046,0.0,0.0,157829.00416275766,0.0,0.0 
 03/24  01:00:00,282821.0518587319,0.0,0.0,32765.659125827824,0.0,0.0,0.0,0.0,0.0,195535.69074153618,0.0,0.0,83029.40101774456,0.0,0.0,0.0,0.0,0.0,330.6607074202721,0.0,0.0,0.0,0.0,0.0,92026.1789927604,0.0,0.0,180037.75191568755,0.0,0.0,117298.39106747156,0.0,0.0,128698.6664039591,0.0,0.0,678557.8261220164,0.0,0.0 
 03/24  02:00:00,388551.28705864097,0.0,0.0,59850.756030448145,0.0,0.0,10391.079254037435,0.0,0.0,263841.87129217136,0.0,0.0,116885.13878637667,0.0,0.0,11799.492295401224,0.0,0.0,187322.89591808157,0.0,0.0,0.0,0.0,0.0,354545.4878325599,0.0,0.0,374303.78423513833,0.0,0.0,334473.51316870074,0.0,0.0,181081.51499472628,0.0,0.0,1066401.64032084,0.0,0.0 
 03/24  03:00:00,491084.41657999903,0.0,0.0,78564.16988498469,0.0,0.0,41691.92767404094,0.0,0.0,329180.9784132816,0.0,0.0,147707.3257002109,0.0,0.0,64263.58171570624,0.0,0.0,396797.96822820173,0.0,0.0,31994.452255324024,0.0,0.0,553101.4016624548,0.0,0.0,521194.1764883623,0.0,0.0,491155.67518563685,0.0,0.0,225796.6209050442,0.0,0.0,1343823.0278968092,0.0,0.0 
 03/24  04:00:00,613718.9410856096,0.0,0.0,100321.69661239217,0.0,0.0,64796.047363598496,0.0,0.0,408085.04384228867,0.0,0.0,185287.8891928065,0.0,0.0,108150.82203251454,0.0,0.0,573097.5381363507,0.0,0.0,72926.82092885625,0.0,0.0,716742.2782784532,0.0,0.0,650614.5927378471,0.0,0.0,622201.526567332,0.0,0.0,277127.24353189004,0.0,0.0,1609565.3303215108,0.0,0.0 
 03/24  05:00:00,718003.3617039825,0.0,0.0,121098.16303919433,0.0,0.0,84217.68998375966,0.0,0.0,472861.1386406794,0.0,0.0,217482.86086533114,0.0,0.0,139343.8603859839,0.0,0.0,693180.2711317949,0.0,0.0,105921.24441664296,0.0,0.0,836840.1902527685,0.0,0.0,746848.2346809302,0.0,0.0,724754.9100812254,0.0,0.0,324789.6304131448,0.0,0.0,1820980.9411603566,0.0,0.0 
 03/24  06:00:00,812964.0410343028,0.0,0.0,141048.08427094913,0.0,0.0,106005.32502334489,0.0,0.0,530028.7192468934,0.0,0.0,246668.04707819188,0.0,0.0,170996.00818097492,0.0,0.0,803930.5448431247,0.0,0.0,140923.14604490722,0.0,0.0,951467.2003902541,0.0,0.0,826454.0850415844,0.0,0.0,818856.5391525916,0.0,0.0,377289.0865625906,0.0,0.0,2008492.2092429344,0.0,0.0 
 03/24  07:00:00,877660.370025748,0.0,0.0,151058.56031214114,0.0,0.0,118531.6521376102,0.0,0.0,561814.8190137489,0.0,0.0,263585.2440219801,0.0,0.0,192724.63897325893,0.0,0.0,852847.8994159782,0.0,0.0,164447.8243508083,0.0,0.0,970403.975432417,0.0,0.0,832777.7776785773,0.0,0.0,780217.0674848098,0.0,0.0,320436.5449350324,0.0,0.0,1831944.3940289794,0.0,0.0 
 03/24  08:00:00,736036.8262876901,0.0,0.0,121566.11227045066,0.0,0.0,105782.71389803395,0.0,0.0,450809.60519424867,0.0,0.0,218529.52531951587,0.0,0.0,155017.20702976,0.0,0.0,569608.0486310697,0.0,0.0,159958.81806502803,0.0,0.0,515052.2089398316,0.0,0.0,472469.9641313176,0.0,0.0,282227.8863854958,0.0,0.0,60308.98146155999,0.0,0.0,498611.29535600555,0.0,0.0 
 03/24  09:00:00,484899.59990124905,0.0,0.0,75701.78419666635,0.0,0.0,81466.40519347088,0.0,0.0,274229.3715107783,0.0,0.0,143119.8368505388,0.0,0.0,91642.02417939727,0.0,0.0,141148.5014550254,0.0,0.0,141428.85648983612,0.0,0.0,31227.90292473086,0.0,0.0,41959.758274216576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  10:00:00,232048.10392116956,0.0,0.0,26616.019545522475,0.0,0.0,49857.7310462434,0.0,0.0,99724.55259681134,0.0,0.0,62543.83333875668,0.0,0.0,26957.559259172456,0.0,0.0,0.0,0.0,0.0,111646.72395838266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  11:00:00,19163.175039673086,0.0,0.0,0.0,0.0,0.0,13440.969881624209,0.0,0.0,0.0,0.0,0.0,2077.2333204964525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70353.57234796742,0.0,0.0,0.0,6.496383674627485e-12,0.0,0.0,0.0,0.0,0.0,1.1462307384966883e-11,0.0,0.0,0.0,0.0,0.0,5.015512860984607,0.0 
 03/24  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28649.67319232544,0.0,0.0,0.0,2.396949928531462e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5359698630822675e-10,0.0 
 03/24  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0914680673568,0.0,0.0,0.0,5.233915815321142e-11,0.0,0.0,3.7103905352124633e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451199336768894e-11,0.0,0.0,4.725536003744283e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.816701302400571e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378660822158742e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175885810992497e-11,0.0,0.0,3.794731315319384e-11,0.0,0.0,3.554867140249224e-11,0.0,0.0,0.0,0.0,0.0,1.0018991770067734e-10,0.0 
 03/24  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  23:00:00,801.4677912757877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/24  24:00:00,110239.48347544763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65697.48586023338,0.0,0.0,10497.431909004426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.8407433718041,0.0,0.0,34326.45673047809,0.0,0.0 
 03/25  01:00:00,252324.2144562484,0.0,0.0,12724.873873617635,0.0,0.0,0.0,0.0,0.0,166917.101600534,0.0,0.0,59360.54132614207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42776.51126595965,0.0,0.0,98388.73636843952,0.0,0.0,33536.3318527216,0.0,0.0,62222.39385829675,0.0,0.0,477900.7363738206,0.0,0.0 
 03/25  02:00:00,365188.11699195707,0.0,0.0,45515.87792697994,0.0,0.0,6747.40125693476,0.0,0.0,242956.67582848627,0.0,0.0,99643.90052393996,0.0,0.0,30938.794271673243,0.0,0.0,140321.53625898622,0.0,0.0,11894.206375995916,0.0,0.0,296362.37779875915,0.0,0.0,314418.6338244404,0.0,0.0,245809.19019200563,0.0,0.0,135425.70907729253,0.0,0.0,917012.523343599,0.0,0.0 
 03/25  03:00:00,478081.589245694,0.0,0.0,69724.02741195855,0.0,0.0,38066.893797619734,0.0,0.0,316516.39791732666,0.0,0.0,133411.25629025343,0.0,0.0,82576.27298902639,0.0,0.0,375619.81878500874,0.0,0.0,54066.35154555988,0.0,0.0,520987.37087421835,0.0,0.0,483411.27580237994,0.0,0.0,433841.1397621095,0.0,0.0,191440.13944598488,0.0,0.0,1256439.2074423449,0.0,0.0 
 03/25  04:00:00,601829.5255588191,0.0,0.0,91514.66692750348,0.0,0.0,63297.0183561001,0.0,0.0,397103.23272347,0.0,0.0,171601.22363926217,0.0,0.0,121650.75961684696,0.0,0.0,562889.7052885694,0.0,0.0,91251.68608028261,0.0,0.0,701246.1144427386,0.0,0.0,626380.5665346312,0.0,0.0,586799.4051945104,0.0,0.0,250758.1861314456,0.0,0.0,1549000.1776271854,0.0,0.0 
 03/25  05:00:00,724273.8944951191,0.0,0.0,115601.41493790214,0.0,0.0,86382.37353065168,0.0,0.0,474375.2188567849,0.0,0.0,209749.27791042754,0.0,0.0,157062.50514646593,0.0,0.0,708519.3611713608,0.0,0.0,126350.25482421993,0.0,0.0,854475.364322135,0.0,0.0,748808.1994785073,0.0,0.0,714138.1071195102,0.0,0.0,311919.0053529567,0.0,0.0,1826439.8692338632,0.0,0.0 
 03/25  06:00:00,844715.3719943181,0.0,0.0,139896.023164357,0.0,0.0,109112.24588378248,0.0,0.0,549677.4849531623,0.0,0.0,247271.26893811615,0.0,0.0,195685.78687361444,0.0,0.0,852080.00964369,0.0,0.0,160476.5572328852,0.0,0.0,1003086.8171813625,0.0,0.0,860291.2075905919,0.0,0.0,838887.4461225148,0.0,0.0,369579.5080032708,0.0,0.0,2085195.1827500053,0.0,0.0 
 03/25  07:00:00,907552.0731568297,0.0,0.0,150813.20283332534,0.0,0.0,123015.754793297,0.0,0.0,579804.6249256206,0.0,0.0,264749.6868485125,0.0,0.0,216477.7690852938,0.0,0.0,899617.6543962727,0.0,0.0,185535.01814615238,0.0,0.0,1021102.3553659894,0.0,0.0,866616.6437688469,0.0,0.0,801293.8859315376,0.0,0.0,315706.8601271697,0.0,0.0,1906593.0286797492,0.0,0.0 
 03/25  08:00:00,755091.5430566302,0.0,0.0,118000.85584483643,0.0,0.0,106800.27811280046,0.0,0.0,459025.9347048585,0.0,0.0,215957.38432305327,0.0,0.0,171710.7173360775,0.0,0.0,593966.3446246673,0.0,0.0,176191.15899690794,0.0,0.0,537337.6629610104,0.0,0.0,485074.1063729349,0.0,0.0,301672.2398434395,0.0,0.0,67181.22088739491,0.0,0.0,565907.8316512418,0.0,0.0 
 03/25  09:00:00,488535.17298314243,0.0,0.0,71989.54319751379,0.0,0.0,80257.74027469664,0.0,0.0,272300.73885926575,0.0,0.0,137898.4987690651,0.0,0.0,102252.54860643741,0.0,0.0,137032.10667524542,0.0,0.0,151955.14111278663,0.0,0.0,28591.452682394876,0.0,0.0,37925.398331484335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
