Date/Time,1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_D953D3EA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_0B7F667A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_08C318F4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_11E4C925 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_68BA7AAA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_7ECCD044 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_7E93D547 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_B76005EF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESE_STYLE_ROOM_35839145 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_77C40E43 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_F4CAE39C IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_BFA6F772 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_418FF2AD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 01/01  01:00:00,2688081.4180397308,0.0,0.0,512946.8749954195,0.0,0.0,618164.0345838149,0.0,0.0,1648513.4725710046,0.0,0.0,810742.7169565028,0.0,0.0,789286.7582620855,0.0,0.0,2711435.5220520273,0.0,0.0,1061362.215756765,0.0,0.0,2894404.188317587,0.0,0.0,2134546.06683557,0.0,0.0,2433891.5078567425,0.0,0.0,1866851.2788298605,0.0,0.0,5347715.806956459,0.0,0.0 
 01/01  02:00:00,2621670.8925187048,0.0,0.0,503588.3100334814,0.0,0.0,614645.6042859307,0.0,0.0,1609257.4043137846,0.0,0.0,794699.508576181,0.0,0.0,772053.9601194859,0.0,0.0,2665492.9193393346,0.0,0.0,1058194.792536078,0.0,0.0,2816342.5662410953,0.0,0.0,2134546.06683557,0.0,0.0,2391057.09157953,0.0,0.0,1843393.4901443017,0.0,0.0,5256602.453024284,0.0,0.0 
 01/01  03:00:00,2659932.814724195,0.0,0.0,513887.9776311512,0.0,0.0,628360.9580939971,0.0,0.0,1635215.560645394,0.0,0.0,808562.4361552735,0.0,0.0,787386.404553786,0.0,0.0,2698548.787253148,0.0,0.0,1080595.0277636454,0.0,0.0,2854621.387330759,0.0,0.0,2134546.06683557,0.0,0.0,2420751.974988598,0.0,0.0,1888313.5534170663,0.0,0.0,5311373.02195487,0.0,0.0 
 01/01  04:00:00,2722482.7559919525,0.0,0.0,526894.2392377086,0.0,0.0,642112.7702531315,0.0,0.0,1666654.9497327139,0.0,0.0,826889.1279635145,0.0,0.0,807636.7183981137,0.0,0.0,2717943.173258174,0.0,0.0,1101454.3818155513,0.0,0.0,2909461.6351503227,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1932915.8659309857,0.0,0.0,5349732.050984149,0.0,0.0 
 01/01  05:00:00,2759319.9471617006,0.0,0.0,535289.9091955732,0.0,0.0,654522.5650117107,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429667,0.0,0.0,824295.6863783995,0.0,0.0,2717943.173258174,0.0,0.0,1121547.7979627969,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1962762.3066565616,0.0,0.0,5349732.050984148,0.0,0.0 
 01/01  06:00:00,2759319.947161701,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442029,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258305,0.0,0.0,2717943.173258174,0.0,0.0,1131882.7157034776,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984148,0.0,0.0 
 01/01  07:00:00,2759319.9471617,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442029,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258305,0.0,0.0,2717943.1732581747,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984149,0.0,0.0 
 01/01  08:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1958976.7874134465,0.0,0.0,5349732.05098415,0.0,0.0 
 01/01  09:00:00,2759319.9471617006,0.0,0.0,534851.4208947178,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258305,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2816012.959807661,0.0,0.0,2120054.2233365527,0.0,0.0,2383990.8963342863,0.0,0.0,1920147.7846532657,0.0,0.0,5166834.785026789,0.0,0.0 
 01/01  10:00:00,2720156.1051280997,0.0,0.0,504890.95592273027,0.0,0.0,641440.8185838576,0.0,0.0,1647771.775200216,0.0,0.0,817750.7637582663,0.0,0.0,790136.0945920025,0.0,0.0,2567882.4307133094,0.0,0.0,1127738.926854097,0.0,0.0,2452905.0610204805,0.0,0.0,1856080.0842136368,0.0,0.0,2089962.6312264737,0.0,0.0,1834755.7265804992,0.0,0.0,4489207.8703836,0.0,0.0 
 01/01  11:00:00,2523326.700700303,0.0,0.0,461613.9010079071,0.0,0.0,607110.8036579819,0.0,0.0,1504958.3713669283,0.0,0.0,750980.831642955,0.0,0.0,726929.9357327716,0.0,0.0,2210098.1408912824,0.0,0.0,1093574.783760988,0.0,0.0,2019674.1294422685,0.0,0.0,1503303.6460938484,0.0,0.0,1743715.911172294,0.0,0.0,1751418.6417040857,0.0,0.0,3700824.3777428903,0.0,0.0 
 01/01  12:00:00,2342434.1445476892,0.0,0.0,424068.95152274007,0.0,0.0,578316.1305592391,0.0,0.0,1371732.8316429164,0.0,0.0,690575.5003340625,0.0,0.0,672072.3589794638,0.0,0.0,1908070.7940666648,0.0,0.0,1058905.6884876427,0.0,0.0,1632333.5811042478,0.0,0.0,1199668.1728582205,0.0,0.0,1439783.4680202757,0.0,0.0,1687662.296146268,0.0,0.0,3022057.09402631,0.0,0.0 
 01/01  13:00:00,2176262.4029563833,0.0,0.0,391258.33361703507,0.0,0.0,552279.1235820159,0.0,0.0,1255839.045165718,0.0,0.0,636661.7451370078,0.0,0.0,613273.0895186308,0.0,0.0,1557245.2074604442,0.0,0.0,1015276.1043672104,0.0,0.0,1136283.401369225,0.0,0.0,824086.0069754703,0.0,0.0,1056885.8306837175,0.0,0.0,1630715.7227254622,0.0,0.0,2197384.8945185766,0.0,0.0 
 01/01  14:00:00,2056929.1191181727,0.0,0.0,373771.4831518726,0.0,0.0,536378.1267887243,0.0,0.0,1183589.9463661686,0.0,0.0,603082.8030538774,0.0,0.0,562645.0922551642,0.0,0.0,1322567.384639862,0.0,0.0,970557.5159431736,0.0,0.0,869650.7978892121,0.0,0.0,618563.6681626406,0.0,0.0,845284.8101863444,0.0,0.0,1608853.5121518134,0.0,0.0,1762778.093118283,0.0,0.0 
 01/01  15:00:00,2047704.8663703194,0.0,0.0,380959.1768252644,0.0,0.0,537376.9790342866,0.0,0.0,1196518.193766187,0.0,0.0,607802.9680932064,0.0,0.0,548158.4362222337,0.0,0.0,1338995.7085243305,0.0,0.0,947035.7212872823,0.0,0.0,953075.1499827602,0.0,0.0,680884.7007332828,0.0,0.0,916834.0531378018,0.0,0.0,1641290.0907724088,0.0,0.0,1948679.7207546034,0.0,0.0 
 01/01  16:00:00,2119319.0913674175,0.0,0.0,403240.17278123874,0.0,0.0,546979.1257286753,0.0,0.0,1266659.2593646685,0.0,0.0,637450.843016957,0.0,0.0,557850.7844492756,0.0,0.0,1506735.6307620818,0.0,0.0,933379.1208842534,0.0,0.0,1241950.5014304158,0.0,0.0,906941.6275747395,0.0,0.0,1155313.3991526882,0.0,0.0,1695284.2381657143,0.0,0.0,2514069.1667286973,0.0,0.0 
 01/01  17:00:00,2275294.628160814,0.0,0.0,437362.8776644746,0.0,0.0,568438.2379656271,0.0,0.0,1382200.7292155095,0.0,0.0,687138.2613267368,0.0,0.0,638232.1695965711,0.0,0.0,1967927.2334375693,0.0,0.0,985326.8685469022,0.0,0.0,1903475.0851463156,0.0,0.0,1415897.628458491,0.0,0.0,1667867.0763523798,0.0,0.0,1768920.3182028555,0.0,0.0,3685379.757657608,0.0,0.0 
 01/01  18:00:00,2405889.8078578673,0.0,0.0,463011.94843906834,0.0,0.0,586611.4771709966,0.0,0.0,1475123.677589392,0.0,0.0,726815.1884562147,0.0,0.0,692440.4959922379,0.0,0.0,2294452.2192359613,0.0,0.0,1013377.8202208476,0.0,0.0,2354543.64336814,0.0,0.0,1778840.3204609074,0.0,0.0,2020608.9923115156,0.0,0.0,1814038.9636031159,0.0,0.0,4489439.481605319,0.0,0.0 
 01/01  19:00:00,2465470.2489087856,0.0,0.0,474599.2621465761,0.0,0.0,591723.7815306727,0.0,0.0,1518631.3551157117,0.0,0.0,745834.9270130289,0.0,0.0,715905.1490724424,0.0,0.0,2449565.884792039,0.0,0.0,1017203.4907976154,0.0,0.0,2566072.185587682,0.0,0.0,1950725.6381266648,0.0,0.0,2185990.7652926417,0.0,0.0,1818543.0154761327,0.0,0.0,4860188.175675534,0.0,0.0 
 01/01  20:00:00,2498234.0904466063,0.0,0.0,480468.7879937546,0.0,0.0,593850.6498978671,0.0,0.0,1540117.9876317852,0.0,0.0,755941.7952916134,0.0,0.0,728241.7268440637,0.0,0.0,2526157.460214085,0.0,0.0,1018664.6569711296,0.0,0.0,2670092.084506965,0.0,0.0,2031400.3726907428,0.0,0.0,2268205.5495416564,0.0,0.0,1816250.6660601478,0.0,0.0,5036040.602559704,0.0,0.0 
 01/01  21:00:00,2527937.500386973,0.0,0.0,485831.9231920188,0.0,0.0,596715.380615582,0.0,0.0,1557602.6620340056,0.0,0.0,764914.9732633552,0.0,0.0,738688.0275531313,0.0,0.0,2572191.8247458753,0.0,0.0,1022758.1381403774,0.0,0.0,2729176.333164432,0.0,0.0,2072141.7291239034,0.0,0.0,2314324.4442485836,0.0,0.0,1818249.2680210099,0.0,0.0,5130638.178162226,0.0,0.0 
 01/01  22:00:00,2556139.041399052,0.0,0.0,491331.58258133475,0.0,0.0,600733.4423945043,0.0,0.0,1573912.5177027804,0.0,0.0,773727.6057768125,0.0,0.0,748303.759030301,0.0,0.0,2601376.3767599617,0.0,0.0,1028978.962035561,0.0,0.0,2763648.83064875,0.0,0.0,2091191.0485377528,0.0,0.0,2340161.211757836,0.0,0.0,1824909.4937727216,0.0,0.0,5181693.442703512,0.0,0.0 
 01/01  23:00:00,2606107.412686077,0.0,0.0,501396.9451272128,0.0,0.0,610863.864860766,0.0,0.0,1605136.1272337562,0.0,0.0,789210.2772078582,0.0,0.0,764999.4396006886,0.0,0.0,2657625.0358540793,0.0,0.0,1044919.6598387286,0.0,0.0,2828155.8222326064,0.0,0.0,2126331.5469083763,0.0,0.0,2392132.422787812,0.0,0.0,1853375.9137417276,0.0,0.0,5291841.416328814,0.0,0.0 
 01/01  24:00:00,2694928.0796294915,0.0,0.0,519598.7477971945,0.0,0.0,629834.9024256571,0.0,0.0,1657761.2459386336,0.0,0.0,817024.609440599,0.0,0.0,793869.7379097793,0.0,0.0,2716691.0096487873,0.0,0.0,1073324.6494418764,0.0,0.0,2909331.999636713,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1911499.1316567054,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  01:00:00,2758457.1637288886,0.0,0.0,533931.2727037581,0.0,0.0,643035.7546112521,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429668,0.0,0.0,819377.948995311,0.0,0.0,2717943.173258174,0.0,0.0,1093428.1479243666,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1951375.03885207,0.0,0.0,5349732.050984149,0.0,0.0 
 01/02  02:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,654001.0381957216,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1113851.5140421228,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  03:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,656253.5939442029,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258303,0.0,0.0,2717943.173258174,0.0,0.0,1127010.4063832955,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.0668355706,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371186,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  04:00:00,2759319.9471617006,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258305,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1963022.009037119,0.0,0.0,5349732.050984149,0.0,0.0 
 01/02  05:00:00,2759319.9471617006,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258303,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984149,0.0,0.0 
 01/02  06:00:00,2759319.947161701,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258303,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1963022.0090371186,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  07:00:00,2759319.9471617,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429664,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  08:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,656253.5939442028,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429664,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094802,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  09:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,656253.5939442029,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258302,0.0,0.0,2693598.757119303,0.0,0.0,1132166.2186777121,0.0,0.0,2206880.885284705,0.0,0.0,1761574.89808197,0.0,0.0,1871426.3359464996,0.0,0.0,1862205.0816443102,0.0,0.0,3869402.3243926945,0.0,0.0 
 01/02  10:00:00,2759319.9471617006,0.0,0.0,534454.9900737178,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258305,0.0,0.0,2194996.425817826,0.0,0.0,1132166.2186777121,0.0,0.0,1307355.2878221273,0.0,0.0,1024097.2561532458,0.0,0.0,1173310.4555982016,0.0,0.0,1744212.9897098911,0.0,0.0,2352800.966951284,0.0,0.0 
 01/02  11:00:00,2640370.342257573,0.0,0.0,477417.3292931132,0.0,0.0,646546.9364318675,0.0,0.0,1574570.206445925,0.0,0.0,790165.6628001904,0.0,0.0,756010.0928700056,0.0,0.0,1358604.1494797883,0.0,0.0,1132166.2186777121,0.0,0.0,209105.77958860455,0.0,0.0,184508.20378489536,0.0,0.0,273508.77622268966,0.0,0.0,1636601.156282064,0.0,0.0,486038.5348272997,0.0,0.0 
 01/02  12:00:00,2236432.0202771723,0.0,0.0,407085.26803802216,0.0,0.0,600076.0013821868,0.0,0.0,1299884.8000818258,0.0,0.0,665717.5802324426,0.0,0.0,646669.373902534,0.0,0.0,479160.21422795206,0.0,0.0,1117259.8254808856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637247.8965968066,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,2023300.185883944,0.0,0.0,372356.33906299877,0.0,0.0,569509.525933699,0.0,0.0,1175161.0695328116,0.0,0.0,604678.8076561681,0.0,0.0,567381.0252343349,0.0,0.0,97882.4966910248,0.0,0.0,1037518.7964414756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647662.8058545296,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,1954419.2359720622,0.0,0.0,361690.34066905244,0.0,0.0,545843.5889273889,0.0,0.0,1139363.538974763,0.0,0.0,583412.3845382358,0.0,0.0,516937.5025772987,0.0,0.0,215071.2351056009,0.0,0.0,961350.3331255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637330.7376564208,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,1987357.3090810105,0.0,0.0,371075.60591743176,0.0,0.0,535428.4876801297,0.0,0.0,1168871.4628942488,0.0,0.0,593772.2635213386,0.0,0.0,520217.0126508897,0.0,0.0,608748.6422844151,0.0,0.0,931977.578238177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654552.9667936938,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,2096588.7443023608,0.0,0.0,398621.5726626298,0.0,0.0,543178.1653805489,0.0,0.0,1256214.14995271,0.0,0.0,631975.5380670646,0.0,0.0,561403.9774402688,0.0,0.0,1104916.9822161929,0.0,0.0,935382.0913910997,0.0,0.0,123636.18592306018,0.0,0.0,118532.23501781208,0.0,0.0,318912.7082102669,0.0,0.0,1712195.7843028784,0.0,0.0,805865.5267330979,0.0,0.0 
 01/02  17:00:00,2262768.716840653,0.0,0.0,434857.60117921635,0.0,0.0,561467.2858512439,0.0,0.0,1375411.2816051198,0.0,0.0,684457.6063087122,0.0,0.0,642818.2649946059,0.0,0.0,1717921.873080997,0.0,0.0,976545.2946059562,0.0,0.0,1034833.0547125884,0.0,0.0,845668.989110054,0.0,0.0,1061685.456283308,0.0,0.0,1783275.5107649118,0.0,0.0,2493460.854085413,0.0,0.0 
 01/02  18:00:00,2364037.962861297,0.0,0.0,456607.83733942744,0.0,0.0,570658.84550262,0.0,0.0,1449158.1248127304,0.0,0.0,717545.4185919021,0.0,0.0,687313.7031675165,0.0,0.0,2129925.9416772635,0.0,0.0,990241.7607944291,0.0,0.0,1710647.8290802003,0.0,0.0,1406602.3725802829,0.0,0.0,1591956.1150890244,0.0,0.0,1805185.342561404,0.0,0.0,3654872.4930734294,0.0,0.0 
 01/02  19:00:00,2432731.033409143,0.0,0.0,470976.89089818427,0.0,0.0,580836.720977314,0.0,0.0,1497938.4961254774,0.0,0.0,739924.7307707903,0.0,0.0,715016.337290958,0.0,0.0,2376233.3068685927,0.0,0.0,1004648.8246805158,0.0,0.0,2165799.2446497404,0.0,0.0,1760715.654111278,0.0,0.0,1932262.6221022336,0.0,0.0,1829025.8365208996,0.0,0.0,4379856.917157812,0.0,0.0 
 01/02  20:00:00,2553503.386899939,0.0,0.0,493458.8270564093,0.0,0.0,598258.9574886791,0.0,0.0,1576846.6445421285,0.0,0.0,775785.1738175878,0.0,0.0,753621.8027129447,0.0,0.0,2595530.992931189,0.0,0.0,1029127.8434342439,0.0,0.0,2511414.3993353364,0.0,0.0,2012091.1244596266,0.0,0.0,2191002.3269224903,0.0,0.0,1874833.6359277298,0.0,0.0,4944540.321841322,0.0,0.0 
 01/02  21:00:00,2656323.2436136464,0.0,0.0,513891.5793012874,0.0,0.0,613944.2120877036,0.0,0.0,1645415.1567383853,0.0,0.0,808405.2445080649,0.0,0.0,784127.4805739742,0.0,0.0,2714645.138749585,0.0,0.0,1048870.8567032975,0.0,0.0,2738907.6096675517,0.0,0.0,2131965.659945243,0.0,0.0,2370110.919595349,0.0,0.0,1921239.776133635,0.0,0.0,5299679.7022262,0.0,0.0 
 01/02  22:00:00,2738907.8631334193,0.0,0.0,528601.0213317295,0.0,0.0,627181.4649228264,0.0,0.0,1670071.00782132,0.0,0.0,829360.466675794,0.0,0.0,811149.8287258646,0.0,0.0,2717943.173258174,0.0,0.0,1071349.1825009834,0.0,0.0,2893703.6776069207,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1953553.4123632368,0.0,0.0,5349732.050984148,0.0,0.0 
 01/02  23:00:00,2759319.9471617006,0.0,0.0,535289.9091955733,0.0,0.0,648539.5919301372,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429667,0.0,0.0,825015.8539258305,0.0,0.0,2717943.173258174,0.0,0.0,1105287.6964170814,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984149,0.0,0.0 
 01/02  24:00:00,2759319.947161701,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213203,0.0,0.0,832335.0782429668,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1130437.8918129776,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.06683557,0.0,0.0,2440010.6760948016,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984149,0.0,0.0 
 01/03  01:00:00,2759319.9471617006,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.00782132,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258303,0.0,0.0,2717943.1732581747,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.456102751,0.0,0.0,2134546.06683557,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371186,0.0,0.0,5349732.050984148,0.0,0.0 
 01/03  02:00:00,2759319.9471617,0.0,0.0,535289.9091955732,0.0,0.0,656253.5939442028,0.0,0.0,1670071.0078213206,0.0,0.0,832335.0782429666,0.0,0.0,825015.8539258302,0.0,0.0,2717943.173258174,0.0,0.0,1132166.2186777121,0.0,0.0,2914004.4561027517,0.0,0.0,2134546.0668355697,0.0,0.0,2440010.676094801,0.0,0.0,1963022.0090371189,0.0,0.0,5349732.050984149,0.0,0.0 
